epoch,main_activation,layer1_block0_activation1,layer1_block0_activation2,layer1_block1_activation1,layer1_block1_activation2,layer2_block0_activation1,layer2_block0_activation2,layer2_block1_activation1,layer2_block1_activation2,layer3_block0_activation1,layer3_block0_activation2,layer3_block1_activation1,layer3_block1_activation2,layer4_block0_activation1,layer4_block0_activation2,layer4_block1_activation1,layer4_block1_activation2,total_time
13,0.03408878310484455,0.023225259558951602,0.022011302130177934,0.019287965934168785,0.020518263873267682,0.02157269781851705,0.02159387233488737,0.021217225549465164,0.021249225511750642,0.0197467233747878,0.021532391528896196,0.020201940409482477,0.02159673192914813,0.0220095999964929,0.02176585537579624,0.02116561702234631,0.022655387314908366,0.3754388427678892
14,0.03413943824695146,0.022953259655611312,0.022101514901411025,0.018267029813153948,0.020463931909266937,0.02019111491105658,0.020921600003667336,0.020931472343967316,0.020500289317854543,0.01932575319735135,0.02044309787452221,0.018864340477801386,0.020062774475267595,0.019670059593354768,0.01904428940702309,0.019940697897146357,0.01904354045028858,0.3568642044756958
15,0.03315077446242596,0.022044187207567564,0.021277072324239192,0.01865879148244858,0.019770417003793284,0.020045344699966782,0.019928919149443825,0.02005085958405695,0.01938267236456592,0.018975455351570185,0.02065994897262847,0.01949739577843154,0.019884663812340574,0.0201338553513856,0.022652595726020158,0.023462263830600585,0.024694331953341656,0.36426954905482684
16,0.04115077458480571,0.035543761659968406,0.03737082549945471,0.03404071483206242,0.03509698731904017,0.03225763403275546,0.031441497925589694,0.03109610217841382,0.030902536130173408,0.02596765958624793,0.024763506436918645,0.022251370224229832,0.021087591526435412,0.020099812775771036,0.019695591546119526,0.022023285113948774,0.022087080762820677,0.48687673213475563
17,0.03371731062677313,0.022378008499583033,0.021338961685591556,0.018676289384986493,0.019806365944207347,0.020327489309884768,0.020848885176584443,0.020896408475063584,0.019790774425293537,0.0179652765967903,0.020051948954054016,0.018739948940879488,0.020137804249261922,0.01917548937267287,0.01893719147613391,0.01876827234877868,0.01896953191410037,0.3505259573806394
18,0.0345683744850945,0.023667404218081466,0.022090417019864347,0.01908806806350959,0.02041205106739034,0.020508595706617578,0.020911387239206346,0.02030243404368137,0.020392170239319194,0.018919761709750016,0.02134665531363893,0.019125310632776706,0.02029760002772859,0.019630161671839813,0.01931179579882387,0.019107336169505055,0.02008299576514896,0.35976251917197666
19,0.04312782974794824,0.03356554888862562,0.03712714897825363,0.032686774426714534,0.032009736157240384,0.02854447658074663,0.031663523400400545,0.02753913192118102,0.029880374438188813,0.025185702097146434,0.02254148088197442,0.01968721698355326,0.02025382131575904,0.019457157425820194,0.020904578714373897,0.02150236596452429,0.022255114889010153,0.4679319828114611
20,0.03573262983972722,0.028173072398342984,0.028513702112150954,0.02568483404181105,0.02854263833030424,0.02608183826458581,0.024830774546779216,0.024999489351869263,0.025430536135397058,0.023018008502239878,0.02258131063166768,0.020766774544175318,0.023576851074207338,0.022476323452243145,0.023351217020659686,0.02311217023773079,0.02541644255472149,0.4322886130386131
21,0.033898893672418086,0.023797446762786268,0.02282355742013835,0.020840442521457978,0.02231550636958886,0.023277821241224066,0.021725276663423852,0.02168708089144623,0.021296816992949934,0.020566400008751675,0.0215328680747684,0.02057429785404275,0.019797514874408853,0.01833068937102848,0.018081634043854603,0.017993123441974217,0.017713497869392976,0.3662528680736556
22,0.03846073189869206,0.03042185529273875,0.0322502127075766,0.027834144678521664,0.028530859610343233,0.026524731936924,0.028076323454684398,0.02647291916680146,0.0270594041715277,0.02381508088611225,0.02355758297118418,0.02132854468506226,0.021490110690764924,0.02157576176179375,0.020704272381485776,0.020953463811546245,0.021469072355551923,0.4405250724613112
23,0.03550924254145394,0.02715438298405485,0.02419206809965854,0.022655727730152456,0.024297259595403645,0.023752034023562643,0.024371948929384667,0.024264442548155785,0.024271387244237864,0.021704102158942754,0.023539131919437267,0.02042634890593113,0.02201062125015132,0.02002818727013754,0.01994097025747946,0.020754042549177686,0.02156010210276284,0.4004320001100844
24,0.0345049872043285,0.024038740406011012,0.02297742976707981,0.021079489339063777,0.022709514896207032,0.021638740387130925,0.021876970175257388,0.02294651916488371,0.02124098723239087,0.02154444255370726,0.02285194886610546,0.0216113021825143,0.022959455352355825,0.023572357541861686,0.022601736193285028,0.023427676632405914,0.024446910612800337,0.3960292085073888
25,0.03370825526245097,0.0233382808639014,0.022586144673380448,0.019315812792232698,0.020243948931865235,0.02132868084145036,0.021575829781037063,0.020571097880205575,0.02005569361388049,0.01956806807937299,0.02170117444140797,0.01963499576606332,0.020477957417197684,0.02180493613011501,0.020053582990225007,0.02036786380501345,0.02042430642833735,0.366756629698137
26,0.038986553327041734,0.03125439998792841,0.031761361710093125,0.028265055274947527,0.03024919151546473,0.027508765902925045,0.029044221242533086,0.027322348930496485,0.027552204250179707,0.024568578690052665,0.02454209360194967,0.02159325955732864,0.020847182986425593,0.01883091067776401,0.019249021263912,0.019622536160131085,0.018879046810275697,0.44007673188944924
27,0.0331786892475917,0.022368885097192957,0.021191625536835575,0.018034723468441913,0.019828902085886356,0.02045937024572111,0.02006529362555197,0.020821787242559675,0.02001177870291979,0.019126263833505675,0.021743319108289607,0.02008279147557914,0.02000708087605048,0.01994948086150466,0.020506008485569917,0.020935829803149435,0.021115438283440913,0.35942726797979085
28,0.039442314758421256,0.02866342121616323,0.027310229766559092,0.02659009363343741,0.028143659555055992,0.026347370267389935,0.027965617049089137,0.026409736131020684,0.025111148930451972,0.02332282551227415,0.022988936134633865,0.01946171915772906,0.019865259562837,0.01867288507600414,0.019377497907609065,0.02059703827241158,0.022882655322393204,0.42315240825348077
29,0.033036527647934064,0.02417068935613683,0.023008272360931052,0.01975714040801246,0.02143734469217189,0.023513395779151867,0.02172759148747997,0.020944612800203107,0.021023931917040908,0.02113668088048221,0.02266457875239405,0.02132439146095768,0.021719829761918556,0.020117242530265703,0.0197449531634041,0.020369974488115058,0.02029174464417899,0.37598890213077846
30,0.03474491911920461,0.02479931910304313,0.023291846784822483,0.02004963410621945,0.021395948917624797,0.02282362559295081,0.023139540423104104,0.02206468083004051,0.021187812759679684,0.02054406810413174,0.021219948950679378,0.02014454465874649,0.020885787196853692,0.020106893583656627,0.0189467234328944,0.019061174479491533,0.01827833193572278,0.3726847999788662
31,0.03323465540133258,0.022092663829630994,0.021390025535638027,0.018151829752357716,0.020276629819752687,0.020702774464053678,0.020630059569598513,0.021079625542018008,0.020127251080455297,0.019845651061412818,0.02176769363119247,0.020235234040251755,0.02155642555233963,0.021080987189123605,0.021865463852287922,0.022029685109180023,0.02243179572706527,0.368498451157691
32,0.03358154888165758,0.024594042509635712,0.023295591533818143,0.01877821286387266,0.020072102172181326,0.021227778678641042,0.021441497927174924,0.020488034054002863,0.020545838349201578,0.0201706893662823,0.020794757435772013,0.020072782994743358,0.020479795705289284,0.018945361740213443,0.01999325956653883,0.019188629746674856,0.019346655289979375,0.3630165788156793
33,0.033983523386748545,0.023272238326992125,0.02295019580645764,0.019686944693564735,0.021352578681754938,0.021740051069633757,0.021958331946045795,0.021602995723406685,0.021489497813138556,0.02121062132411022,0.023630025608346185,0.021002008538059096,0.020160272389531452,0.02004527660245274,0.019617021259197846,0.01855605104442765,0.019119455293811698,0.37137708950767967
34,0.04242771057451659,0.03656490212900842,0.03570233187935454,0.03536748936241294,0.03299349792341286,0.03008592337805857,0.031465259556995424,0.029219200000404677,0.029824340404903,0.027507948958651815,0.0245979914402074,0.020369225508592863,0.020836834044770356,0.018789923467495022,0.020980153137699086,0.020803268056640283,0.02353116599644752,0.4810671658195714
35,0.03476194048974108,0.025954791527003685,0.02405773622399949,0.021425021257489286,0.02331588082808129,0.02381937026858647,0.02403329362339796,0.02256680850652938,0.02279904672598585,0.02172711489900471,0.023328272370185622,0.021193055303252124,0.02209565960802138,0.019609123453537516,0.019889702150558537,0.020484153188249848,0.02106267230565402,0.39212364272927824
36,0.04178519139977846,0.035774910604541604,0.033164868036166154,0.029434961692846203,0.035447012827275914,0.03144408514762812,0.03149685115018423,0.029804595635133855,0.026727285164784877,0.029575148965925613,0.031089565938616052,0.02874777871877589,0.029634519175012062,0.02952517431447322,0.054067677534878886,0.025468187208505386,0.033401736082073225,0.5565895495965998
37,0.047496646828949454,0.03587812776181926,0.03410321705122577,0.03165017884383176,0.031154995811905,0.0275545190781989,0.03050988940323921,0.02745790645638679,0.02908514046130028,0.03561552334180538,0.027981548994145494,0.028278536230642744,0.027552000048788303,0.02580228088066933,0.025268629780831806,0.024792034102683054,0.027791931982489027,0.5179731070589115
38,0.03472503818809352,0.027186110615730286,0.02618022132664919,0.024014978725066846,0.022941072301027623,0.02375346377808997,0.02383509789137764,0.02467240848915374,0.02406828933732307,0.02274382981927471,0.025276119178755486,0.023861719093265687,0.025485480782833504,0.0242918808766185,0.02607748091438825,0.025274893624628796,0.024702774493538953,0.42909085943581576
39,0.04155526819064262,0.03196731910030259,0.03073599997590831,0.02923240853830221,0.028989821327652068,0.028080544696050754,0.02916915746049044,0.028312714895273143,0.02768435744529075,0.025321599967936252,0.02564970217843322,0.024782297766192795,0.02835724255109721,0.024046502095904757,0.02471652762231199,0.02524929365361149,0.024463659573465267,0.47831441703886585
40,0.03963948943592766,0.03131560856040488,0.02918563402317306,0.027390570264864474,0.02820704680015432,0.027620221301913262,0.02737674893850976,0.027323234021822188,0.026652391492686372,0.02378103832734075,0.025594008484102312,0.023122314908640817,0.02351094468873232,0.022930451036688494,0.024205957399681212,0.023978348934349226,0.024725038278847932,0.45655904689783905
41,0.04368170240220237,0.03203894460692685,0.02763955741328128,0.028261855335787255,0.026954621346072946,0.027026587217412096,0.02970559998078549,0.027575625522815166,0.027552544658488415,0.02543291912632103,0.027200953206641877,0.02877528513286342,0.025966774386928435,0.02608851062015016,0.027253174454845645,0.025626757523996083,0.027098348953741344,0.48387976188925985
42,0.05435240897250936,0.031543148978752024,0.027804868153118074,0.026704680852274947,0.026330008496470908,0.027656306389798508,0.026020153124440223,0.02493930213708193,0.025206876585775233,0.02544701280111962,0.02638502126123677,0.02414978721397037,0.02488789792232057,0.02461909789770366,0.024818587204084752,0.026377327661921687,0.026889123477319136,0.47413160912989777
43,0.05537382113806745,0.03618580435422507,0.033423727655664405,0.03404554891935054,0.034080680871897556,0.031131029711600314,0.03375475747867467,0.03130730201906346,0.02903829785658324,0.027775863857266117,0.029245821259757304,0.027140902066008842,0.026530246714011153,0.02548275739747159,0.026255931918251704,0.026726127606123053,0.02660527658014697,0.5341038974041634
44,0.0442777872759294,0.031121225536186646,0.026989889406460396,0.02615850212726187,0.02663516594453695,0.026555165961543295,0.026795778756446027,0.027578893660547884,0.02582188942965041,0.025774434093940764,0.027327931906156084,0.024101242547894412,0.02676316592446033,0.026149923496067207,0.027922655290309736,0.027016510630145353,0.02753205102016317,0.4745222130076999
45,0.041530825645524135,0.03213841699143039,0.029314519163775952,0.02995036597106051,0.027708936133917342,0.02677446812232758,0.027998910634283055,0.027970791461461402,0.025961531888931355,0.02487421276523395,0.026327625487713103,0.02510284253772586,0.023856544661078047,0.02353082554454499,0.025951319133387284,0.02625981274536474,0.027119523410665546,0.47237147229842524
46,0.055799148877725954,0.04038781279579122,0.040246263927126186,0.03930015305968675,0.035678297903468,0.035569429750296665,0.03805923409997783,0.03248517449469642,0.033183659529907907,0.03198590638868986,0.03294379592655187,0.028717957417223047,0.030208408491725618,0.036642382816074695,0.028655727665395814,0.02874614482626636,0.02593668084690704,0.5945461788175113
47,0.0637117955912935,0.04383087658343163,0.039922791545061356,0.040340221494911836,0.03592163404806497,0.0348371744433299,0.03458131069040045,0.03479502997658354,0.0366506893385915,0.029756255364639963,0.03086903830395734,0.029445651068570132,0.030171302131357346,0.028952987322663055,0.02792558296226916,0.0321271829634033,0.032123097902203496,0.6059626217307325
48,0.04280177029047875,0.0360354723606972,0.03477392346459501,0.031424068057156626,0.032588800007199985,0.03118039152010324,0.03533657877210607,0.029485208608527134,0.029667268114838195,0.0280913021732518,0.03071244252013399,0.02799380423025565,0.025618178726352275,0.025023999960815654,0.024325310689535865,0.025099982962289706,0.024420493662832898,0.5145789961211701
49,0.04112347222943889,0.032412051096400045,0.03350277442405833,0.03308017022432165,0.03174631487023323,0.030170212816843327,0.030423897833741727,0.02979799144841889,0.02992149786032895,0.026639387231478667,0.025576851049319227,0.023048442584323755,0.024735931933243225,0.022349072370598924,0.02299186379965791,0.021727523406809,0.022454263847519425,0.4817017190267352
50,0.05833783846824093,0.043008953206082605,0.036047319037483094,0.03672844252767081,0.03577817880172045,0.03568524259756854,0.03344245119852589,0.0358568169097317,0.03247686806035803,0.03040469787777104,0.03401593190241367,0.030617123390448853,0.029562553220448342,0.02969702120196629,0.029602927672973973,0.03032476596355914,0.04044527657865051,0.6020324086156139
51,0.05637283406834653,0.04234825526463225,0.03095577877569706,0.03451588077351768,0.02923043409877635,0.029739710708406378,0.029203131866264852,0.030300595765893765,0.029235948895678876,0.02801259570418203,0.030121055312771747,0.030507233992536017,0.02836942976301021,0.02718420424300464,0.027674280869913227,0.02920292769558728,0.02866668932813596,0.5416409871263549
52,0.04161055328601852,0.030286229754540515,0.028799114887543182,0.027322008500390866,0.026246876586624918,0.026365821281487636,0.026752476620071745,0.027455591434176932,0.026278468098570693,0.02425681701960399,0.02556445957260563,0.024889463820356002,0.02510188932907074,0.02421644260274603,0.02563962546632962,0.024870944675058126,0.0256649532137399,0.46132173614893507
53,0.04223237444666472,0.03133160845634151,0.030555097845957634,0.028919285151394122,0.027909651168800415,0.027099165934673014,0.030160748914993825,0.02768544677169399,0.026646127559720203,0.02463768510782021,0.026466587237379654,0.02314321701712114,0.024100629814920272,0.023395540410692386,0.02520796590028925,0.024306382974015273,0.02328660424422235,0.4670841189567
54,0.04383584708371695,0.03588480013323591,0.03209593187066469,0.029754485114616282,0.030486468067194555,0.0296846298104588,0.029972629780147936,0.02772119139182441,0.028998808463678714,0.026200578787780187,0.026574638275865543,0.023956425551404346,0.02564119145353424,0.024479046855320003,0.02395520004582532,0.024275744708373827,0.025074246870551972,0.4885918642641937
55,0.047728272420453265,0.03946171916545706,0.040394689428045395,0.037265497846330736,0.033697566009582354,0.031683063843941435,0.032311693666146155,0.03302842559332543,0.03150862972152994,0.027500595729005463,0.027269446782450725,0.02540779576260359,0.025743659573825114,0.025066757516222116,0.022442757448260773,0.022696102145028874,0.023900936159523243,0.5271076088117317
56,0.041819029765084705,0.032704680841019816,0.03072973614598208,0.02885603405376698,0.02723513196440453,0.02698049364968183,0.028496544681330945,0.027993395841343607,0.02741984673478502,0.025490042573197726,0.026403880844566418,0.025370961734826895,0.02692010215226006,0.024453514919398314,0.025314451080370455,0.02562805101116921,0.026424851083256144,0.47824074907644476
57,0.03898852777845682,0.029854229782172975,0.028496680828802128,0.02734365969341486,0.02746042551353891,0.026668255253041045,0.026737293684260643,0.026199693621156064,0.026966672390699387,0.024947676593635944,0.0250435404657842,0.024031387219958483,0.02421351491097123,0.022287931918424177,0.022090144739783508,0.021902025527657663,0.021655216973591993,0.44488687689535
58,0.03976782978452901,0.03128163403177515,0.030771472396210153,0.02868078298311918,0.03025565964585923,0.02770696167457611,0.029102502212403937,0.029502842547570136,0.027100051035906406,0.025983523343630292,0.026911319132418707,0.026002655370517613,0.02539451924410272,0.02393014471224965,0.0246263148352266,0.023793974521748248,0.023274689341122482,0.47408687681296563
59,0.04240313208008066,0.032536102169530186,0.031645004257084206,0.02889266380485385,0.029721668065386883,0.028243744682441365,0.031652153227874576,0.029843063838779927,0.02815822976383757,0.027906314902839825,0.02911271498875415,0.025248680907757358,0.025494468091253903,0.02512040854867627,0.024285412714519398,0.02360898720576091,0.02576068088095239,0.48963343013038346
60,0.04120905513855371,0.03023816167991212,0.028162723482447735,0.028044119191930648,0.026074893631912927,0.02810294462883092,0.028261787277903964,0.02687598291308956,0.027293208562471766,0.025147846813729786,0.026585599990125667,0.024942842570747782,0.026024170209990538,0.02325889361388189,0.024035268071840737,0.022344170165981385,0.02307111491013239,0.4596727828534835
61,0.037855046725970634,0.02856864681903352,0.02560735321900946,0.024381344719849367,0.025457974416302875,0.025152953167227987,0.026234961693432736,0.025199455276448676,0.02489041706666033,0.02465736174737995,0.026579336110661003,0.022464068084360755,0.02559734471934907,0.023676119157251842,0.02350352342101805,0.024496408563820606,0.025233225564056255,0.4395555404718331
62,0.05110488529614311,0.03647053612277229,0.03222005108886577,0.027411268072876523,0.02962818721190412,0.03178866381578623,0.029877787241910366,0.028922212750036667,0.027558331912819374,0.028343625519266155,0.027640714872866234,0.027482280862378947,0.027184885038815915,0.02520224685047535,0.02401157446463216,0.024199625632745473,0.025532187179642472,0.5045790639339371
63,0.0356168168577108,0.029160578707431224,0.027636289418219252,0.026338178712002773,0.02532752342918452,0.026910706328109223,0.025974127693854748,0.025692527614375377,0.025066621280572517,0.025317242485966455,0.02581998300441402,0.023992374468039958,0.025623897891095343,0.022463455323645094,0.02297763402395426,0.02269868938787345,0.02246154888552871,0.43907819551197774
64,0.04053038301620077,0.033393565953729,0.03274001705440435,0.032584578702424434,0.03200748935341835,0.029776817044996202,0.03223155738904755,0.029531710563187905,0.028916357497268536,0.026808306366760046,0.026997174445460452,0.02420282554317345,0.024576136192425768,0.02214597442207184,0.021970382934198417,0.021484051102851617,0.022625293688690092,0.48252262127030876
65,0.03575332781418841,0.02745137022847825,0.02534597445913452,0.023770825537119775,0.024361600001600193,0.025278161723721534,0.024973548968580176,0.02413589783964005,0.025071455320303745,0.023643438345653578,0.02491547234277142,0.02486720000136089,0.026352816948944584,0.02485399149913103,0.023400170195530704,0.02485753191595382,0.02498982123872067,0.43402260438083334
66,0.03685242562217916,0.028420221302262013,0.026183285124282887,0.025089021288651103,0.024674110669404902,0.02442260426568224,0.02453453616100423,0.024280374465470617,0.02310992343787183,0.023182434000154125,0.02423155748661845,0.02253855315056887,0.024409463858984886,0.024138076598458784,0.02501807654217044,0.02494229786395234,0.025584136086337743,0.4316110979240546
67,0.03734583838426686,0.029293480856304472,0.026893957450668863,0.025531370145209294,0.025010110703396038,0.02712034050058177,0.0259886978748948,0.025662978706841772,0.024970076613603755,0.02331458724678514,0.02558495313166938,0.024027846803135695,0.023303012777753967,0.021608510598579937,0.023421072372374067,0.023433668105962112,0.024117514924047158,0.4366280171960751
68,0.051788187098312885,0.034415795788803,0.028265259577397336,0.02697954044300825,0.028012459715233837,0.024792510653509105,0.025514961763265284,0.02705491063918205,0.02818457883525085,0.025080238229179003,0.02533433184305087,0.02416456167764486,0.027625599947381528,0.02419152347410613,0.02712728512136543,0.026007557398778327,0.023059744623668017,0.4775990468291368
69,0.04595411071514196,0.03893160836652238,0.03215543836196686,0.03165943823913311,0.029285242559110865,0.02875016178301674,0.028326331931067275,0.02694195744759859,0.026662604225442765,0.026583625548618272,0.028770859559324194,0.027399829800854973,0.027263114965976554,0.025532119157426852,0.025289940390181034,0.02913123407064283,0.026599285065969255,0.5052369021879946
70,0.037389753231818375,0.02871809364395573,0.02712367661693629,0.026539302115982516,0.02607639140271126,0.02654461270158595,0.02625259574740491,0.02638236600113042,0.026125140428701614,0.024766638345937144,0.025180391499653777,0.022654297821065213,0.023676323425024747,0.022342263880443382,0.022750842550452403,0.022147608512735114,0.023972085108386075,0.4386423830339249
71,0.041710025650706695,0.03217770215520199,0.02840497022930612,0.02695577869469181,0.02785879161525914,0.02838529364225712,0.02832524248180871,0.02678536173907366,0.027274417017210038,0.025774502138944066,0.026486468017893904,0.02606032342412212,0.02746185527995546,0.024934331919165685,0.024241974499036974,0.02309405960915412,0.024141480833133486,0.4700725789469211
72,0.037838161697096015,0.028738110655165735,0.027701855351791736,0.02578403400059076,0.026179676596075296,0.025636902090875394,0.02558345531133261,0.026379506392998898,0.024986076553134208,0.02479101281632927,0.02505674894225407,0.02399979575061576,0.023998161726333993,0.0261146552286091,0.02449252769113221,0.02387874041426372,0.02507220425127827,0.44623162546987705
73,0.039370008617481016,0.029643982977784696,0.026027370212560005,0.024372697918814547,0.02507077450170479,0.02446039144266793,0.025966434101475047,0.02419125109593919,0.023732834071555037,0.022835063864972364,0.02449640850833756,0.02371737869020472,0.024845889349408606,0.02389909790610855,0.02386968506678463,0.025058178666067566,0.02580922551433298,0.43736667250619926
74,0.03653725938514826,0.030245378720475002,0.027475880803738504,0.025355778690031236,0.024979268093692497,0.02614808511385258,0.02488694463638549,0.023848510640574264,0.02430297865116216,0.023707710676133,0.025506042582081986,0.02323022980163706,0.025283063908523702,0.022102672365949826,0.02197794039892231,0.022077821228811717,0.02209606809799183,0.4297616337951114
75,0.037985429936584006,0.028764595745250265,0.026958161727228064,0.025782263909090074,0.024942093631847108,0.025758502144921334,0.025130008493966245,0.025665225504719197,0.023448919112536503,0.022877957442022385,0.02450185535435981,0.023334059523458177,0.023893106427598506,0.022215761696087553,0.023575829778936633,0.02265920000586738,0.022439353194761466,0.4299323236292347
76,0.039346791415455495,0.03087012761054521,0.02632714893193321,0.02711475742782684,0.030270842522224214,0.025212936202420832,0.02671087656883483,0.02686985527422834,0.026251982949040038,0.024154144678106334,0.02460786377654431,0.02405725956716119,0.024630399995503274,0.022993225523052697,0.0240189276724816,0.025004187163877045,0.02430740421875677,0.4527487314979922
77,0.04258750618851565,0.03639217017099578,0.03264374462689491,0.03298165109404858,0.031700221314392193,0.03096313194787883,0.03152483401304864,0.030126025468269563,0.02962805106839601,0.02839945519263757,0.02679360006797187,0.02578185535174735,0.02552660419902903,0.02295455322799055,0.022533991508819955,0.02282566803883999,0.024727897933545583,0.49809096141302206
78,0.04078645110922925,0.031949548922637676,0.031027744686666955,0.027226280876772202,0.027066212757787807,0.0259174127369485,0.028714280876707524,0.027048646821145047,0.026862638320853102,0.02515213615558249,0.026310536194037885,0.02411615317786469,0.025945736202312275,0.023364493631302042,0.024237344715189426,0.024117038263245783,0.024526434091534068,0.4643690895398167
79,0.03761981261616692,0.029363744650432403,0.027915438371611402,0.026025940347066585,0.02589943828655684,0.026898178803001313,0.026766365964679007,0.025635472383904963,0.024546587205630667,0.02514682553530215,0.024632170253453104,0.023714178717358314,0.024904170243981037,0.02290559996395035,0.02316752347322379,0.023521838393656815,0.023582229770204806,0.44224551498018044
80,0.03811002558770966,0.030880476530403534,0.02676609354688132,0.025105021251960003,0.02586784681820489,0.0240104850341982,0.027090723412309555,0.02559965961077746,0.024984102137386797,0.02279067236355486,0.025203336129321696,0.02332091916233618,0.025799829804120544,0.023644119136511012,0.02356057871291612,0.024494229793112644,0.0252090553277509,0.4424371743594554
81,0.03845902975014549,0.02859710639620081,0.026749480832764443,0.02485174467549362,0.024825327676978516,0.02535312337047876,0.02514866382042144,0.02526345533972725,0.024808578724239735,0.024918195789560994,0.02513777021160151,0.024125548917800187,0.024660153187652852,0.022838127675486056,0.02226730217622157,0.023179642552945842,0.022161429817292917,0.433344680915012
82,0.03817368494148584,0.030497497878968716,0.027445174424730715,0.026788153217986544,0.025748357446269785,0.02737314040039448,0.0259226553419486,0.025698927611588162,0.024413276598491566,0.023360204361775452,0.02635703836666777,0.025469753171931557,0.025132255355252864,0.022535148950571075,0.022426348968230665,0.022628357413006908,0.024499063807083887,0.44446903825638456
83,0.03512714876932033,0.02511448512210491,0.024877140373784176,0.02258042556610196,0.02275077443807683,0.02405222125668475,0.023852936229965788,0.02303305535398899,0.0222566809069286,0.021810927745351132,0.022897089375777446,0.021872817038340455,0.021440204304266484,0.020672953205103886,0.019764697872736353,0.01933419573655788,0.019552000039356185,0.39098975333444613
