epoch,step,train_loss,train_acc,val_loss,val_acc
0,3374,1.0745244318445524,0.6201481481481481,0.44306631565093996,0.8586666666666667
1,6749,0.36601947011025965,0.8847777777777778,0.3354906671841939,0.8911666666666667
2,10124,0.2658562732970825,0.9167592592592593,0.2217704288053016,0.9296666666666666
