epoch,layer_1,layer_2,layer_3,layer_4,total_time
0,0.03735070120324107,0.02284867766148904,0.02143969881841365,0.020764197656775223,0.10240327533991897
1,0.03750678589896244,0.022874089383027135,0.021396329435793792,0.020845552921733436,0.10262275763951681
2,0.037295284700744294,0.022464790556798963,0.021553355286664824,0.020637590624392032,0.10195102116860012
3,0.03696794358903871,0.022587783533860654,0.02147508712595,0.020435124703628176,0.10146593895247755
4,0.03647329886608264,0.022605665852041806,0.021289675338741612,0.020098070581169688,0.10046671063803575
5,0.037248752945486234,0.022832865903482717,0.02135160468518734,0.020329825932926992,0.1017630494670833
6,0.037432960026404435,0.02262223055914921,0.021178503501064636,0.0208070023533176,0.10204069643993588
7,0.03722191060071482,0.02267151057281915,0.02106462116846267,0.020676103514783523,0.10163414585678016
8,0.03729679057922433,0.022699181172339357,0.021343360006370965,0.020622305900735015,0.10196163765866967
9,0.037204178860958885,0.02260988236131037,0.021259105898001614,0.020471567049184267,0.10154473416945513
10,0.03784030118847594,0.0233482540902846,0.021700592959190117,0.02103819294449161,0.10392734118244228
11,0.03721268713036004,0.023242239982766262,0.02161852234864936,0.020826127088683494,0.10289957655045916
12,0.03706255050485625,0.022826767022557117,0.021410371801432442,0.020496376459212866,0.10179606578805867
13,0.036704451774849614,0.0224741270524614,0.02111988707062076,0.02033377883627134,0.10063224473420311
14,0.03710249411928303,0.022629157633465877,0.021317647064433377,0.020715256493319484,0.10176455531050177
15,0.037967924655360336,0.02323730822214309,0.021442371773369173,0.020912338885314324,0.10355994353618693
16,0.037216527074137154,0.022948931762400794,0.02140728470376309,0.020619444709052057,0.1021921882493531
17,0.037227745926117196,0.022541439975885785,0.021111604713780038,0.020687736487563918,0.10156852710334693
18,0.037299727118190594,0.02276141177424613,0.021136527057079708,0.020514447073287825,0.10171211302280425
19,0.03716623065883622,0.022964668212568057,0.021074672935201842,0.02049182120929746,0.10169739301590358
20,0.037653797593186884,0.023034089400487786,0.02113091762889834,0.02075580237323747,0.10257460699581047
21,0.03692141172640464,0.022331256465438536,0.021049901192240855,0.020201336476294435,0.10050390586037847
22,0.03716879062792834,0.022689280005938867,0.02119996234993724,0.02035730827599764,0.10141534125980209
23,0.03664557183709215,0.022341571763596114,0.020979011768803877,0.020573741186629323,0.10053989655612147
24,0.03705490825149943,0.02233592469683465,0.02125165180248373,0.020328094113399,0.10097057886421681
25,0.037452950591550155,0.02282157178310787,0.021183397640638493,0.02053135061965269,0.10198927063494921
26,0.03713626358000671,0.022708743541117977,0.021644988268175545,0.020424470623188157,0.10191446601248838
27,0.03762831058353186,0.02284265411031597,0.02134817883372307,0.02072854590328301,0.1025476894308539
28,0.03716280469123055,0.02284118588137276,0.021160470584736153,0.020517157664632097,0.10168161882197156
29,0.03726972237229347,0.022686268218299922,0.021292423551135205,0.020553298868677194,0.10180171301040579
30,0.03753871063099188,0.022938578812515036,0.02165688472416471,0.0207991717777708,0.10293334594544243
31,0.03771045645151068,0.022631303525584585,0.021257825892637756,0.020717515307752524,0.10231710117748553
32,0.03756864006466725,0.022923068231081263,0.021131030597230968,0.020732461200917467,0.10235520009389695
33,0.03754179769579102,0.022940536483245736,0.021184188267763922,0.02049961413092473,0.1021661365777254
34,0.03772389642017729,0.023031491801580962,0.021667124725439968,0.020813402369180146,0.10323591531637835
35,0.03754778355798301,0.02267060706282363,0.021510663534350254,0.020681035260067267,0.10241008941522417
36,0.03738240001175334,0.02282439530334052,0.02156822591143496,0.020673618844765075,0.1024486400712939
37,0.03797654594568645,0.023486945865785376,0.021518381213878883,0.020795632949208512,0.10377750597455922
38,0.03757413655957755,0.023295548244872514,0.021479040035868393,0.020673957642386942,0.10302268248270541
39,0.03737125644569888,0.023197590592591202,0.021386654120596017,0.02085123767309329,0.10280673883197938
40,0.037360865909825354,0.02302546826793867,0.021352621194194343,0.020898371761774316,0.10263732713373269
41,0.037969505861401555,0.023147934107657742,0.021169656480059904,0.021080320026068126,0.10336741647518732
42,0.03797424936119248,0.0233600376458729,0.021599021190229585,0.021224696476231604,0.10415800467352657
43,0.03746435759260374,0.022898936484228163,0.021452799987267044,0.020757345883723567,0.1025734399478225
44,0.03778432001524112,0.023249731789178708,0.021826334085096332,0.021024225932710312,0.10388461182222647
45,0.038104771735037075,0.023161863542216665,0.021553995309068878,0.02096673886784736,0.10378736945416998
46,0.03779591530561447,0.023414701162015692,0.021489543507204337,0.020754898839137132,0.10345505881397163
47,0.038295604735612866,0.023110211756737793,0.021313468230997813,0.020921072970856637,0.1036403576942051
48,0.03747674356050351,0.022988385847386193,0.02161336470176192,0.020877063550493298,0.10295555766014491
49,0.0372815435029128,0.022899049399968455,0.021159755324616152,0.02100818827529164,0.10234853650278905
