epoch,train_loss,train_acc,val_loss,val_acc
0,2.2557735443115234,0.12857142857142856,1.7156442403793335,0.396
1,1.6747121810913086,0.37142857142857144,1.5661306381225586,0.562
2,1.51594078540802,0.45,1.4934024810791016,0.624
3,1.4059497117996216,0.5571428571428572,1.45570969581604,0.65
4,1.3887776136398315,0.5142857142857142,1.432645559310913,0.67
5,1.3079249858856201,0.5642857142857143,1.4153040647506714,0.678
6,1.3990375995635986,0.4714285714285714,1.401550054550171,0.686
7,1.2160427570343018,0.5428571428571428,1.3903987407684326,0.688
8,1.237566351890564,0.5571428571428572,1.3810685873031616,0.692
9,1.1454241275787354,0.5857142857142857,1.3726625442504883,0.69
10,1.268337607383728,0.5357142857142857,1.3655270338058472,0.7
11,1.2071795463562012,0.5714285714285714,1.3586015701293945,0.702
12,1.1842169761657715,0.5785714285714286,1.3528556823730469,0.7
13,1.1118495464324951,0.6285714285714286,1.3478519916534424,0.698
14,1.1174674034118652,0.5928571428571429,1.3432273864746094,0.698
15,1.2364314794540405,0.5428571428571428,1.3387287855148315,0.702
16,1.1236445903778076,0.6214285714285714,1.3343250751495361,0.7
17,1.0817853212356567,0.6142857142857143,1.3302642107009888,0.698
18,1.140688180923462,0.5714285714285714,1.326056718826294,0.698
19,1.0997837781906128,0.6,1.3220256567001343,0.696
20,1.0356111526489258,0.65,1.3180608749389648,0.698
21,1.0803861618041992,0.6071428571428571,1.3141238689422607,0.702
22,1.0840270519256592,0.6071428571428571,1.30991530418396,0.702
23,0.9942817687988281,0.7071428571428572,1.3059648275375366,0.702
24,1.0979799032211304,0.6142857142857143,1.3021645545959473,0.706
25,1.0298206806182861,0.7214285714285714,1.298477053642273,0.706
26,1.0681031942367554,0.5857142857142857,1.2949180603027344,0.71
27,1.0634946823120117,0.6071428571428571,1.291750192642212,0.712
28,1.0974332094192505,0.5571428571428572,1.2890785932540894,0.718
29,1.1314042806625366,0.5857142857142857,1.286260962486267,0.718
30,1.0443463325500488,0.6071428571428571,1.2834041118621826,0.72
31,1.0035051107406616,0.6428571428571429,1.2806230783462524,0.718
32,1.007201075553894,0.6642857142857143,1.2783713340759277,0.712
33,1.0091561079025269,0.6142857142857143,1.276809811592102,0.718
34,1.0708006620407104,0.5857142857142857,1.2751823663711548,0.712
35,1.1095492839813232,0.5642857142857143,1.2732311487197876,0.71
36,1.0179932117462158,0.6428571428571429,1.2712980508804321,0.706
37,0.9920235872268677,0.6071428571428571,1.2695951461791992,0.71
38,1.0291074514389038,0.6357142857142857,1.2678529024124146,0.702
39,1.0249626636505127,0.6071428571428571,1.2666147947311401,0.694
40,0.9899364113807678,0.6,1.2661134004592896,0.69
41,0.9564695358276367,0.6285714285714286,1.2666875123977661,0.688
42,1.0307496786117554,0.6285714285714286,1.2681896686553955,0.684
