epoch,train_loss,train_acc,val_loss,val_acc
1,0.29719393740759953,0.9080185185185186,0.14598363637924194,0.955
2,0.1127278946566361,0.9652407407407407,0.12128407632311185,0.9651666666666666
3,0.07909684531666615,0.9749074074074074,0.09603112066785495,0.9711666666666666
4,0.0553619627394472,0.9823518518518518,0.09305121066669624,0.9756666666666667
5,0.04269385155442136,0.9863518518518518,0.0718121441702048,0.9803333333333333
6,0.035033971607133195,0.9887777777777778,0.09412880490223567,0.973
7,0.0288425668635992,0.991037037037037,0.07615486718714237,0.98
8,0.02387077550499924,0.9928703703703704,0.08433640251557033,0.9823333333333333
9,0.02388474028472168,0.992574074074074,0.08197595303257306,0.9798333333333333
10,0.019592218811080482,0.9938333333333333,0.08968650922179222,0.9806666666666667
11,0.019896062568416473,0.9934074074074074,0.0983198881149292,0.9781666666666666
12,0.01319841557325735,0.9960555555555556,0.09334792320926984,0.9791666666666666
13,0.014706333533854275,0.9954074074074074,0.0855966607729594,0.9823333333333333
14,0.013045093679995732,0.9958518518518519,0.09705689425269763,0.982
15,0.01433675888699212,0.9959444444444444,0.0888873990625143,0.9826666666666667
16,0.009405419736954005,0.9971296296296296,0.10793180018663406,0.9786666666666667
17,0.011948686086259033,0.9962407407407408,0.09787408014138539,0.9811666666666666
18,0.007125501050929112,0.9978148148148148,0.10727444725732009,0.9823333333333333
19,0.010290998938993854,0.9971296296296296,0.11425234253207843,0.9771666666666666
20,0.01197200175902442,0.9963518518518518,0.09681354649364948,0.9843333333333333
21,0.009603649510038344,0.9971666666666666,0.09759507017831008,0.9838333333333333
22,0.008521556700592217,0.9976481481481482,0.1053948203722636,0.9811666666666666
23,0.005766803345844892,0.9984074074074074,0.11194756564994653,0.982
24,0.00870276974465654,0.9976111111111111,0.10915017935136954,0.9816666666666667
25,0.00918412634479103,0.9973888888888889,0.09707897777358691,0.9816666666666667
26,0.006632950088838899,0.9981481481481481,0.10744232063492139,0.9836666666666667
27,0.008260047295791486,0.9978333333333333,0.10497708494464557,0.9833333333333333
28,0.006856445325664566,0.9979814814814815,0.12062295402089755,0.9826666666666667
29,0.006470042102824057,0.9983888888888889,0.11727208519975345,0.9838333333333333
30,0.00869657575176825,0.9978518518518519,0.12317447736859322,0.9776666666666667
31,0.0058678307023170015,0.998462962962963,0.12571954478820166,0.9785
32,0.005745768286404941,0.9984444444444445,0.10598069988191128,0.9848333333333333
33,0.006829736405503547,0.9981666666666666,0.12833599746227264,0.98
34,0.0071416561437035765,0.9982222222222222,0.1161009023586909,0.983
35,0.005482679905799303,0.9986666666666667,0.11683314417799313,0.982
36,0.009883973819557199,0.997537037037037,0.1110927773018678,0.984
37,0.0035210560736345037,0.9990555555555556,0.1265647162993749,0.9843333333333333
38,0.005154915979689694,0.9987222222222222,0.1178766389687856,0.9836666666666667
39,0.005444778467385512,0.9984259259259259,0.1227765642106533,0.9833333333333333
40,0.007356466127868872,0.998,0.1719880389670531,0.9771666666666666
41,0.006483946827239648,0.9982777777777778,0.1292538344860077,0.9801666666666666
42,0.004203076287390945,0.9987592592592592,0.13669809823234877,0.9841666666666666
43,0.005467711176591294,0.9985185185185185,0.1423301100730896,0.9841666666666666
44,0.0068538822634459364,0.9984444444444445,0.11940997590621312,0.9825
45,0.006218282331817866,0.9985925925925926,0.12713687246044478,0.9836666666666667
46,0.004703312207800814,0.9987222222222222,0.12599252288540205,0.9826666666666667
47,0.0067658750964897756,0.9984074074074074,0.14827120552460352,0.9816666666666667
48,0.006458505301792027,0.9986296296296296,0.11535378297170003,0.985
49,0.002604498021890955,0.9993333333333333,0.1452737015982469,0.9813333333333333
50,0.006481817760017712,0.9983333333333333,0.12448912238081296,0.9833333333333333
51,0.005610449880948,0.9985925925925926,0.1334705539047718,0.9846666666666667
52,0.004769728108417591,0.9988703703703704,0.15171794593334198,0.9821666666666666
53,0.006025897564956336,0.9984814814814815,0.13569557294249535,0.9855
54,0.003194680789213938,0.9992407407407408,0.13310940687855086,0.9848333333333333
55,0.006663751367568217,0.9986851851851852,0.1440571534136931,0.9826666666666667
56,0.0025387785090279632,0.9990740740740741,0.17390335847934088,0.9858333333333333
57,0.00675484305159333,0.9982037037037037,0.18208850423494974,0.9795
58,0.004151302274651563,0.9990925925925926,0.16516360888878504,0.9828333333333333
59,0.0058623435998456,0.998537037037037,0.15412866386274496,0.9841666666666666
60,0.0057665697713888105,0.9988333333333334,0.13902530508736768,0.9833333333333333
