epoch,activation1,activation2,total_time
0,0.02575999964028597,0.022656000219285488,0.04841599985957146
1,0.024864000268280506,0.022735999897122383,0.04760000016540289
2,0.024464000016450882,0.022512000054121017,0.0469760000705719
3,0.024687999859452248,0.023168000392615795,0.04785600025206804
4,0.024687999859452248,0.0225600004196167,0.04724800027906895
5,0.024447999894618988,0.023231999948620796,0.047679999843239784
6,0.025503999553620815,0.022847999818623066,0.04835199937224388
7,0.02536000031977892,0.022895999252796173,0.04825599957257509
8,0.025775999762117863,0.022591999731957912,0.048367999494075775
9,0.024911999702453613,0.022975999861955643,0.047887999564409256
10,0.024815999902784824,0.022831999696791172,0.047647999599575996
11,0.024944000877439976,0.022735999897122383,0.04768000077456236
12,0.028191999532282352,0.022976000793278217,0.05116800032556057
13,0.025232000276446342,0.02580800000578165,0.05104000028222799
14,0.025456000119447708,0.0226239999756217,0.04808000009506941
15,0.02575999964028597,0.022960000671446323,0.04872000031173229
16,0.024815999902784824,0.022928000427782536,0.04774400033056736
17,0.0249439999461174,0.022223999723792076,0.04716799966990948
18,0.02566399984061718,0.02257599961012602,0.0482399994507432
19,0.025344000197947025,0.022447999566793442,0.04779199976474047
20,0.024896000511944294,0.02247999981045723,0.047376000322401524
21,0.028816000558435917,0.02239999920129776,0.05121599975973368
22,0.025392000563442707,0.022559999488294125,0.04795200005173683
23,0.02550400048494339,0.02286399994045496,0.04836800042539835
24,0.02566399984061718,0.023215999826788902,0.04887999966740608
25,0.024815999902784824,0.02286399994045496,0.047679999843239784
26,0.024671999737620354,0.0226239999756217,0.047295999713242054
27,0.025119999423623085,0.022752000018954277,0.04787199944257736
28,0.025824000127613544,0.02254399936646223,0.048367999494075775
29,0.02564800065010786,0.023359999991953373,0.049008000642061234
30,0.028464000672101974,0.022672000341117382,0.05113600101321936
31,0.025391999632120132,0.022880000062286854,0.048271999694406986
32,0.02572799939662218,0.0231520002707839,0.04887999966740608
33,0.024992000311613083,0.022928000427782536,0.04792000073939562
34,0.026335999369621277,0.02324800007045269,0.04958399944007397
35,0.02532800007611513,0.022703999653458595,0.04803199972957373
36,0.025391999632120132,0.0231520002707839,0.048543999902904034
37,0.0244159996509552,0.02270400058478117,0.04712000023573637
38,0.025119999423623085,0.02291200030595064,0.04803199972957373
39,0.025055999867618084,0.022784000262618065,0.04784000013023615
40,0.025263999588787556,0.022735999897122383,0.04799999948590994
41,0.02556800004094839,0.02294400054961443,0.04851200059056282
42,0.024783999659121037,0.022607999853789806,0.04739199951291084
43,0.025311999954283237,0.023056000471115112,0.04836800042539835
44,0.025824000127613544,0.02316799946129322,0.048991999588906765
45,0.025344000197947025,0.02280000038444996,0.048144000582396984
