epoch,step,train_loss,train_acc,val_loss,val_acc
0,3374,2.3313552710921677,0.10605555555555556,2.323358112335205,0.0985
1,6749,2.3123077829149032,0.10692592592592592,2.310768953959147,0.09766666666666667
2,10124,2.3108342147403294,0.10444444444444445,2.3079467544555663,0.09966666666666667
