epoch,step,encoder_0_activation,encoder_1_activation,encoder_2_activation,encoder_3_activation,encoder_4_activation,encoder_5_activation,encoder_6_activation,encoder_7_activation,encoder_8_activation,encoder_9_activation,encoder_10_activation,encoder_11_activation,total_time
0,0,0.19516800343990326,0.1058880016207695,0.1058880016207695,0.10601600259542465,0.10569600015878677,0.10639999806880951,0.10672000050544739,0.10649599879980087,0.10633599758148193,0.1058880016207695,0.10601600259542465,0.10636799782514572,1.3628800064325333
0,1,0.10585600137710571,0.10598400235176086,0.10646399855613708,0.10646399855613708,0.1053759977221489,0.10496000200510025,0.10623999685049057,0.10662399977445602,0.10623999685049057,0.10735999792814255,0.10652799904346466,0.10598400235176086,1.2740799933671951
0,2,0.10598400235176086,0.1061440035700798,0.10595200210809708,0.10582400113344193,0.10435199737548828,0.10598400235176086,0.10662399977445602,0.10598400235176086,0.10604800283908844,0.10556799918413162,0.106175996363163,0.10655999928712845,1.2712000086903572
0,3,0.10582400113344193,0.10566399991512299,0.10559999942779541,0.10684800148010254,0.10585600137710571,0.10639999806880951,0.1058880016207695,0.10553599894046783,0.10630399733781815,0.10630399733781815,0.10713600367307663,0.10582400113344193,1.2731840014457703
0,4,0.10719999670982361,0.10592000186443329,0.106175996363163,0.10620799660682678,0.10556799918413162,0.1061440035700798,0.10652799904346466,0.10662399977445602,0.10592000186443329,0.10924799740314484,0.10688000172376633,0.10604800283908844,1.2784639969468117
0,5,0.10553599894046783,0.10601600259542465,0.10611200332641602,0.1061440035700798,0.10582400113344193,0.10556799918413162,0.10665600001811981,0.10611200332641602,0.1082879975438118,0.10639999806880951,0.10675200074911118,0.10918399691581726,1.2785920053720474
0,6,0.10636799782514572,0.10998400300741196,0.10608000308275223,0.10604800283908844,0.11020799726247787,0.10576000064611435,0.1058880016207695,0.10553599894046783,0.10633599758148193,0.10608000308275223,0.10655999928712845,0.10623999685049057,1.281088002026081
0,7,0.10566399991512299,0.10572800040245056,0.106175996363163,0.10662399977445602,0.10633599758148193,0.10665600001811981,0.10579200088977814,0.10595200210809708,0.10982400178909302,0.10604800283908844,0.10633599758148193,0.106175996363163,1.277311995625496
0,8,0.10636799782514572,0.10540799796581268,0.10623999685049057,0.1061440035700798,0.10608000308275223,0.10566399991512299,0.10569600015878677,0.10547199845314026,0.10652799904346466,0.10595200210809708,0.1064319983124733,0.10611200332641602,1.272096000611782
0,9,0.10582400113344193,0.10569600015878677,0.10627199709415436,0.10652799904346466,0.10611200332641602,0.10569600015878677,0.10611200332641602,0.10576000064611435,0.10579200088977814,0.1066880002617836,0.10623999685049057,0.10627199709415436,1.2729919999837875
