epoch,activation1,activation2,total_time
0,0.03584000002592802,0.028320000506937504,0.06416000053286552
1,0.027664000168442726,0.025088000111281872,0.0527520002797246
2,0.03161600045859814,0.025023999623954296,0.05664000008255243
3,0.027471999637782574,0.024624000303447247,0.05209599994122982
4,0.027231999672949314,0.024287999607622623,0.05151999928057194
5,0.027615999802947044,0.02489599958062172,0.052511999383568764
6,0.027520000003278255,0.02473600022494793,0.052256000228226185
7,0.027183999307453632,0.024896000511944294,0.052079999819397926
8,0.02745599951595068,0.0244159996509552,0.05187199916690588
9,0.02753600012511015,0.023984000086784363,0.05152000021189451
10,0.027711999602615833,0.025088000111281872,0.052799999713897705
11,0.026832000352442265,0.024176000617444515,0.05100800096988678
12,0.027552000246942043,0.02691200003027916,0.0544640002772212
13,0.027087999507784843,0.024000000208616257,0.0510879997164011
14,0.026751999743282795,0.024752000346779823,0.05150400009006262
15,0.02792000025510788,0.025040000677108765,0.052960000932216644
16,0.027247999794781208,0.02483200002461672,0.052079999819397926
17,0.02734400052577257,0.024224000051617622,0.051568000577390194
18,0.027520000003278255,0.024656000547111034,0.05217600055038929
19,0.02711999975144863,0.024927999824285507,0.05204799957573414
20,0.027327999472618103,0.024927999824285507,0.05225599929690361
21,0.027712000533938408,0.025007999502122402,0.05272000003606081
22,0.028256000019609928,0.024735999293625355,0.05299199931323528
23,0.027343999594449997,0.02412799932062626,0.051471998915076256
24,0.026704000309109688,0.023679999634623528,0.050383999943733215
25,0.027711999602615833,0.024800000712275505,0.05251200031489134
26,0.027248000726103783,0.024927999824285507,0.05217600055038929
27,0.02739199995994568,0.024720000103116035,0.052112000063061714
28,0.027408000081777573,0.024480000138282776,0.05188800022006035
29,0.027088000439107418,0.024128000251948833,0.05121600069105625
30,0.026959999464452267,0.024575999937951565,0.05153599940240383
31,0.026704000309109688,0.024464000016450882,0.05116800032556057
32,0.027343999594449997,0.02451199945062399,0.051855999045073986
33,0.027712000533938408,0.024303999729454517,0.052016000263392925
34,0.027135999873280525,0.024063999764621258,0.05119999963790178
35,0.02652799990028143,0.029008000157773495,0.055536000058054924
36,0.02759999968111515,0.024671999737620354,0.052271999418735504
37,0.026800000108778477,0.02417599968612194,0.05097599979490042
38,0.02715199999511242,0.024768000468611717,0.051920000463724136
39,0.026607999578118324,0.027999999932944775,0.0546079995110631
40,0.027520000003278255,0.024671999737620354,0.05219199974089861
41,0.026944000273942947,0.024575999937951565,0.05152000021189451
42,0.02807999961078167,0.024848000146448612,0.05292799975723028
43,0.02763199992477894,0.024464000016450882,0.05209599994122982
44,0.02734400052577257,0.0248800003901124,0.05222400091588497
45,0.027184000238776207,0.02440000046044588,0.05158400069922209
46,0.028511999174952507,0.024639999493956566,0.05315199866890907
47,0.02769599948078394,0.02479999978095293,0.05249599926173687
48,0.027487999759614468,0.024927999824285507,0.052415999583899975
49,0.026799999177455902,0.02483200002461672,0.05163199920207262
50,0.02684800047427416,0.02393599972128868,0.05078400019556284
51,0.02652799990028143,0.024671999737620354,0.05119999963790178
52,0.027615999802947044,0.024447999894618988,0.05206399969756603
53,0.027583999559283257,0.024912000633776188,0.052496000193059444
54,0.027375999838113785,0.024416000582277775,0.05179200042039156
55,0.027520000003278255,0.024528000503778458,0.05204800050705671
56,0.027135999873280525,0.02449600026011467,0.051632000133395195
57,0.027487999759614468,0.024928000755608082,0.05241600051522255
58,0.026640000753104687,0.024447999894618988,0.051088000647723675
59,0.027072000317275524,0.024447999894618988,0.05152000021189451
60,0.027423999272286892,0.024656000547111034,0.052079999819397926
61,0.027808000333607197,0.02404800057411194,0.051856000907719135
62,0.027023999951779842,0.024815999902784824,0.05183999985456467
63,0.027696000412106514,0.02470399998128414,0.052400000393390656
64,0.027312000282108784,0.024512000381946564,0.05182400066405535
65,0.027792000211775303,0.024735999293625355,0.05252799950540066
66,0.029152000322937965,0.024896000511944294,0.05404800083488226
67,0.026928000152111053,0.024528000503778458,0.05145600065588951
68,0.028303999453783035,0.025167999789118767,0.0534719992429018
69,0.02721599955111742,0.024368000216782093,0.05158399976789951
70,0.02763199992477894,0.024671999737620354,0.05230399966239929
71,0.02744000032544136,0.024512000381946564,0.051952000707387924
72,0.02782400045543909,0.024288000538945198,0.05211200099438429
73,0.027312000282108784,0.026607999578118324,0.05391999986022711
74,0.02774399984627962,0.027696000412106514,0.055440000258386135
75,0.027967999689280987,0.02425600029528141,0.0522239999845624
76,0.025696000084280968,0.024000000208616257,0.049696000292897224
77,0.0262079993262887,0.02387200016528368,0.05007999949157238
78,0.026895999908447266,0.027520000003278255,0.05441599991172552
79,0.027424000203609467,0.024128000251948833,0.0515520004555583
80,0.027312000282108784,0.024735999293625355,0.05204799957573414
81,0.027487999759614468,0.02425600029528141,0.05174400005489588
82,0.02769599948078394,0.02479999978095293,0.05249599926173687
83,0.027408000081777573,0.025055999867618084,0.05246399994939566
84,0.02707199938595295,0.0249439999461174,0.05201599933207035
85,0.02753600012511015,0.024688000790774822,0.05222400091588497
86,0.027568000368773937,0.024608000181615353,0.05217600055038929
87,0.027568000368773937,0.024447999894618988,0.052016000263392925
88,0.02729600016027689,0.02497600018978119,0.05227200035005808
89,0.0279359994456172,0.024032000452280045,0.051967999897897243
90,0.027295999228954315,0.024335999973118305,0.05163199920207262
91,0.027263999916613102,0.024815999902784824,0.052079999819397926
92,0.029103999957442284,0.025247999466955662,0.054351999424397945
93,0.027343999594449997,0.024528000503778458,0.051872000098228455
94,0.027696000412106514,0.02464000042527914,0.052336000837385654
95,0.02761600073426962,0.024399999529123306,0.052016000263392925
96,0.027712000533938408,0.024495999328792095,0.0522079998627305
97,0.031791999004781246,0.02427199948579073,0.056063998490571976
98,0.026255999691784382,0.023984000086784363,0.050239999778568745
99,0.02792000025510788,0.02478400059044361,0.05270400084555149
100,0.02812799997627735,0.024912000633776188,0.05304000061005354
101,0.026367999613285065,0.02449600026011467,0.050863999873399734
102,0.02796800062060356,0.02404800057411194,0.0520160011947155
103,0.02763199992477894,0.02449600026011467,0.05212800018489361
104,0.03260800056159496,0.025295999832451344,0.05790400039404631
105,0.029103999957442284,0.024464000016450882,0.053567999973893166
106,0.025872000493109226,0.02425600029528141,0.050128000788390636
107,0.02681600023061037,0.024224000051617622,0.05104000028222799
108,0.027343999594449997,0.02416000049561262,0.05150400009006262
109,0.027712000533938408,0.024335999973118305,0.05204800050705671
110,0.027343999594449997,0.024752000346779823,0.05209599994122982
111,0.028272000141441822,0.027280000038444996,0.05555200017988682
112,0.026144000701606274,0.025119999423623085,0.05126400012522936
113,0.02707199938595295,0.024575999937951565,0.051647999323904514
114,0.02790399920195341,0.025247999466955662,0.05315199866890907
115,0.027520000003278255,0.024287999607622623,0.05180799961090088
116,0.028224000707268715,0.024896000511944294,0.05312000121921301
117,0.02684800047427416,0.024191999807953835,0.05104000028222799
118,0.02721599955111742,0.025247999466955662,0.05246399901807308
119,0.027520000003278255,0.02502400055527687,0.052544000558555126
120,0.02747200056910515,0.02465599961578846,0.05212800018489361
121,0.02687999978661537,0.023951999843120575,0.05083199962973595
122,0.027487999759614468,0.02425600029528141,0.05174400005489588
123,0.027408000081777573,0.024848000146448612,0.052256000228226185
124,0.027184000238776207,0.02431999985128641,0.05150400009006262
125,0.027808000333607197,0.02451199945062399,0.052319999784231186
126,0.02734400052577257,0.024783999659121037,0.05212800018489361
127,0.027135999873280525,0.024000000208616257,0.05113600008189678
128,0.027375999838113785,0.023999999277293682,0.05137599911540747
129,0.026832000352442265,0.02411200013011694,0.050944000482559204
130,0.027520000003278255,0.024144000373780727,0.05166400037705898
131,0.027967999689280987,0.024848000146448612,0.0528159998357296
132,0.02739199995994568,0.02372800000011921,0.05111999996006489
133,0.02774399984627962,0.02470399998128414,0.05244799982756376
134,0.02723200060427189,0.024096000008285046,0.051328000612556934
135,0.027552000246942043,0.024960000067949295,0.05251200031489134
136,0.027312000282108784,0.024607999250292778,0.05191999953240156
137,0.026256000623106956,0.025040000677108765,0.05129600130021572
138,0.030319999903440475,0.023871999233961105,0.05419199913740158
139,0.027024000883102417,0.024687999859452248,0.051712000742554665
140,0.02750399988144636,0.0244159996509552,0.05191999953240156
141,0.027408000081777573,0.02454400062561035,0.051952000707387924
142,0.02798399981111288,0.024960000067949295,0.052943999879062176
143,0.02735999971628189,0.025280000641942024,0.052640000358223915
144,0.026800000108778477,0.024447999894618988,0.051248000003397465
145,0.027728000655770302,0.024063999764621258,0.05179200042039156
146,0.02707199938595295,0.02455999981611967,0.05163199920207262
147,0.02750399988144636,0.024143999442458153,0.051647999323904514
148,0.02700799982994795,0.02495999913662672,0.05196799896657467
149,0.027568000368773937,0.02401600033044815,0.05158400069922209
150,0.027583999559283257,0.02451199945062399,0.052095999009907246
151,0.027567999437451363,0.025296000763773918,0.05286400020122528
152,0.02735999971628189,0.024815999902784824,0.052175999619066715
153,0.027247999794781208,0.024224000051617622,0.05147199984639883
154,0.026624000631272793,0.023839999921619892,0.050464000552892685
155,0.026847999542951584,0.024911999702453613,0.0517599992454052
156,0.027247999794781208,0.024399999529123306,0.051647999323904514
157,0.027312000282108784,0.02475199941545725,0.05206399969756603
158,0.027471999637782574,0.025151999667286873,0.05262399930506945
159,0.027567999437451363,0.02478400059044361,0.052352000027894974
160,0.027871999889612198,0.024335999973118305,0.0522079998627305
161,0.027328000403940678,0.024447999894618988,0.051776000298559666
162,0.02796800062060356,0.02566399984061718,0.05363200046122074
163,0.027520000003278255,0.02521600015461445,0.052736000157892704
164,0.030576000921428204,0.024927999824285507,0.05550400074571371
165,0.02689600083976984,0.024096000008285046,0.050992000848054886
