epoch,train_loss,train_acc,val_loss,val_acc
0,2.4768218994140625,0.1,1.8162953853607178,0.368
1,2.0436058044433594,0.2571428571428571,1.644695520401001,0.456
2,1.6203263998031616,0.45714285714285713,1.5403145551681519,0.55
3,1.7035633325576782,0.4,1.4673818349838257,0.606
4,1.595079779624939,0.37857142857142856,1.4192818403244019,0.644
5,1.5619044303894043,0.38571428571428573,1.3853809833526611,0.664
6,1.473354697227478,0.4142857142857143,1.360100269317627,0.674
7,1.405299186706543,0.45,1.3401137590408325,0.676
8,1.284968614578247,0.5071428571428571,1.3232145309448242,0.674
9,1.2498040199279785,0.5142857142857142,1.308923363685608,0.684
10,1.302791953086853,0.5,1.2969270944595337,0.69
11,1.2517379522323608,0.5,1.2862764596939087,0.696
12,1.1393519639968872,0.5857142857142857,1.275922417640686,0.698
13,1.3373916149139404,0.45,1.2666131258010864,0.704
14,1.268810510635376,0.5142857142857142,1.2580199241638184,0.704
15,1.2310580015182495,0.4928571428571429,1.2491832971572876,0.702
16,1.236804485321045,0.5071428571428571,1.2411638498306274,0.706
17,1.116092324256897,0.5785714285714286,1.2335468530654907,0.714
18,1.1618865728378296,0.5214285714285715,1.2261946201324463,0.708
19,1.1438465118408203,0.5,1.2186740636825562,0.714
20,1.1666549444198608,0.5642857142857143,1.2109609842300415,0.716
21,1.1854544878005981,0.4928571428571429,1.2040337324142456,0.714
22,1.2018035650253296,0.5071428571428571,1.1970117092132568,0.718
23,1.069458246231079,0.5714285714285714,1.1903835535049438,0.73
24,1.196212649345398,0.4928571428571429,1.1843830347061157,0.732
25,1.0924229621887207,0.5428571428571428,1.1786025762557983,0.734
26,1.0381439924240112,0.5857142857142857,1.1728650331497192,0.738
27,1.1607437133789062,0.5071428571428571,1.1679388284683228,0.742
28,1.0897080898284912,0.5428571428571428,1.1634458303451538,0.746
29,1.2543622255325317,0.4714285714285714,1.1588026285171509,0.746
30,1.186318039894104,0.4785714285714286,1.1550241708755493,0.744
31,1.0519695281982422,0.5428571428571428,1.1515722274780273,0.748
32,1.259372353553772,0.44285714285714284,1.1485912799835205,0.746
33,1.1876707077026367,0.5,1.145875096321106,0.746
34,0.9772027134895325,0.6071428571428571,1.1432585716247559,0.748
35,1.0450587272644043,0.5714285714285714,1.1407134532928467,0.748
36,1.1219890117645264,0.5142857142857142,1.1381616592407227,0.75
37,0.9862895607948303,0.6214285714285714,1.1357985734939575,0.756
38,1.0229113101959229,0.5571428571428572,1.13385009765625,0.758
39,0.9242209196090698,0.6214285714285714,1.1321911811828613,0.754
40,1.0790632963180542,0.5357142857142857,1.1312429904937744,0.752
41,1.1791366338729858,0.5214285714285715,1.1303988695144653,0.752
42,1.1551047563552856,0.5214285714285715,1.1288243532180786,0.752
43,1.1661765575408936,0.4928571428571429,1.1272637844085693,0.756
44,1.1131287813186646,0.5214285714285715,1.1259849071502686,0.758
45,1.096843957901001,0.5428571428571428,1.1250962018966675,0.76
46,1.0905232429504395,0.5142857142857142,1.1236164569854736,0.76
47,1.0952845811843872,0.5214285714285715,1.122491478919983,0.762
48,1.0053255558013916,0.5428571428571428,1.121509075164795,0.762
49,1.0760008096694946,0.5357142857142857,1.121206521987915,0.762
50,1.088288426399231,0.5214285714285715,1.1216821670532227,0.762
51,1.0734684467315674,0.5285714285714286,1.1223915815353394,0.762
52,1.104996919631958,0.5142857142857142,1.1235095262527466,0.764
53,1.007012963294983,0.5785714285714286,1.1246647834777832,0.764
54,1.0785207748413086,0.5071428571428571,1.1261767148971558,0.762
55,1.0260556936264038,0.5357142857142857,1.129021406173706,0.758
56,1.038434386253357,0.5214285714285715,1.1316637992858887,0.758
57,1.1093406677246094,0.5214285714285715,1.134524941444397,0.75
58,1.1991901397705078,0.4785714285714286,1.1376144886016846,0.746
59,1.0304502248764038,0.5785714285714286,1.1406766176223755,0.744
60,1.0419918298721313,0.5214285714285715,1.1428972482681274,0.742
61,1.0244373083114624,0.5714285714285714,1.1457043886184692,0.738
62,1.1417180299758911,0.5357142857142857,1.1483513116836548,0.738
63,1.20872962474823,0.5071428571428571,1.1507664918899536,0.734
64,1.2263227701187134,0.4714285714285714,1.1528862714767456,0.728
65,1.0556186437606812,0.5642857142857143,1.1548417806625366,0.724
66,1.1489779949188232,0.4857142857142857,1.1566630601882935,0.728
67,1.1108932495117188,0.5142857142857142,1.1581288576126099,0.734
68,0.977979302406311,0.5928571428571429,1.1595921516418457,0.738
69,1.0489349365234375,0.5285714285714286,1.1613603830337524,0.74
70,1.0199379920959473,0.5857142857142857,1.1623520851135254,0.74
71,0.9296317100524902,0.6,1.1632548570632935,0.74
72,1.1309633255004883,0.5214285714285715,1.1640783548355103,0.738
73,1.1785069704055786,0.5,1.1637731790542603,0.734
74,1.117281198501587,0.5214285714285715,1.1643495559692383,0.726
75,0.9863626956939697,0.5642857142857143,1.1645612716674805,0.734
76,1.0680320262908936,0.5285714285714286,1.1659270524978638,0.732
77,0.8843773007392883,0.6142857142857143,1.1663724184036255,0.73
78,1.1365846395492554,0.5285714285714286,1.1667524576187134,0.732
79,1.0852700471878052,0.5214285714285715,1.1662460565567017,0.73
80,1.0502530336380005,0.5357142857142857,1.1660165786743164,0.73
81,1.1808980703353882,0.4785714285714286,1.1670769453048706,0.726
82,0.9790524244308472,0.5785714285714286,1.1680725812911987,0.726
83,1.0043721199035645,0.5571428571428572,1.170469045639038,0.724
84,1.0065279006958008,0.5714285714285714,1.1721642017364502,0.718
85,1.081013798713684,0.5428571428571428,1.1727346181869507,0.714
86,0.9476218223571777,0.6071428571428571,1.173822283744812,0.72
87,1.0425575971603394,0.5571428571428572,1.1728583574295044,0.722
88,0.9433245062828064,0.6214285714285714,1.1700527667999268,0.728
