epoch,train_loss,train_acc,val_loss,val_acc
1,1.6743108269500733,0.39182,1.4857259830474854,0.4871
2,1.3323322003173828,0.5184,1.2068856761932374,0.5679
3,1.1829441890716552,0.57682,1.1105586475372315,0.6134
4,1.052253258895874,0.62762,1.1723458162307738,0.6031
5,0.963130260848999,0.65652,0.9170422300338745,0.6776
6,0.897853832988739,0.68258,0.8925530138969422,0.6869
7,0.8480379764938355,0.7014,0.9069543828010559,0.6924
8,0.7912600881195069,0.7216,0.8768049932956695,0.6968
9,0.7511615978240966,0.73674,0.770036773633957,0.7315
10,0.7140957761573792,0.7483,0.7540474628448486,0.7351
11,0.6874629216575623,0.75844,0.7576830196380615,0.7379
12,0.6585600416946411,0.7668,0.7117073446273804,0.7624
13,0.6364368027496338,0.77634,0.9353369230270385,0.7109
14,0.6176884345817566,0.78344,0.7010681658744812,0.7645
15,0.5961877246284485,0.79262,0.7447561605453491,0.7512
16,0.5687573887443542,0.8018,0.6915907024383545,0.7719
17,0.5568988839912414,0.80396,0.6323720043182373,0.7855
18,0.5425327446937561,0.81188,0.6071788753509522,0.7925
19,0.5299652467155457,0.81468,0.6572946051597596,0.7824
20,0.5157193397140503,0.81866,0.7110575093269348,0.7655
21,0.5022414395713806,0.82418,0.7137187587738038,0.7658
22,0.4899705861759186,0.82802,0.5997960970401764,0.8006
23,0.4802030624103546,0.83132,0.551101345205307,0.8122
24,0.46956910717010497,0.83632,0.654465304851532,0.7844
25,0.4562495900154114,0.8417,0.5942908533096314,0.8025
26,0.4505926723098755,0.8415,0.6332280835151672,0.7871
27,0.4403912376308441,0.84558,0.5192648959159851,0.8258
28,0.430606231212616,0.85044,0.5072658996582031,0.8314
29,0.4198252485847473,0.85246,0.6089054805755615,0.7938
30,0.41537953473091127,0.85546,0.5414908574104309,0.8149
31,0.3994843563747406,0.86098,0.5501819993019104,0.8138
32,0.39542408194541934,0.86094,0.5149732376098632,0.8311
33,0.3908703244781494,0.86272,0.671545246219635,0.7951
34,0.37811711840629575,0.86816,0.5782173931121826,0.8094
35,0.37653190816879273,0.86796,0.5167591543912887,0.8265
36,0.36335829659461977,0.87364,0.5467381701469421,0.8203
37,0.3593746716785431,0.87284,0.5223069720745087,0.8254
38,0.35190292869091033,0.87646,0.47926929779052735,0.8477
39,0.33529496950149534,0.88354,0.5291678114891052,0.8273
40,0.33458668959617616,0.88094,0.5004632417678833,0.8348
41,0.33178910495758057,0.8844,0.4507294450759888,0.8535
42,0.31667164857864377,0.88738,0.5550566100597382,0.8151
43,0.31052480238914487,0.89108,0.5719126388549804,0.8237
44,0.3063077054023743,0.89416,0.5438534542798996,0.8238
45,0.2987221212100983,0.89508,0.44907629089355466,0.8537
46,0.2914172893238068,0.89622,0.4341859384536743,0.8576
47,0.28304870202064514,0.90144,0.4858823297262192,0.8451
48,0.28018170174598694,0.90066,0.4598769819259644,0.8511
49,0.26797425691604615,0.9061,0.45309779500961306,0.8554
50,0.26071418083190917,0.9079,0.4680441143035889,0.8508
51,0.254772217464447,0.9104,0.436634494304657,0.8621
52,0.24721593443393708,0.91282,0.49408362646102905,0.8486
53,0.23935898851394655,0.91472,0.44753818168640136,0.8575
54,0.23252429104328157,0.91888,0.43221910343170167,0.8666
55,0.22261816961288453,0.92142,0.40952093544006346,0.8725
56,0.21333964496612548,0.9263,0.4294876492023468,0.8592
57,0.21311302723407746,0.92432,0.44874544196128846,0.8618
58,0.20410472923278808,0.92726,0.44284716758728027,0.8616
59,0.19276353903770446,0.93164,0.42644148054122927,0.8688
60,0.18654558646678926,0.93476,0.4121377985954285,0.8718
61,0.1807224538755417,0.93424,0.40479438848495486,0.8695
62,0.1733303056716919,0.9395,0.38375464296340944,0.878
63,0.16304937289237975,0.9425,0.45247618045806887,0.8679
64,0.16120009133815766,0.94266,0.38566733202934267,0.8832
65,0.14665416983366011,0.94852,0.40908027806282043,0.8787
66,0.1437138148021698,0.94968,0.38600779876708985,0.8877
67,0.13673533877849578,0.95234,0.38295726795196533,0.883
68,0.12726068740844726,0.95464,0.3721202025413513,0.8939
69,0.12171346028327942,0.95802,0.38115824546813964,0.8856
70,0.11508915672302246,0.95946,0.3670058394908905,0.8942
71,0.1109734449005127,0.9596,0.3919391384601593,0.8889
72,0.10217098599433899,0.96436,0.38533940200805666,0.8905
73,0.09832270958423614,0.9654,0.358698278093338,0.8954
74,0.08870553701162338,0.96876,0.3731228055477142,0.8926
75,0.08395998096466065,0.97076,0.3630238949775696,0.899
76,0.07763671838521957,0.97356,0.37491269063949584,0.8968
77,0.0745678611779213,0.9745,0.3653897601127625,0.8991
78,0.06826973436117172,0.97664,0.369733691740036,0.9023
79,0.06311734397232532,0.97874,0.36756769976615905,0.9007
80,0.059260317664146425,0.97986,0.37163772916793825,0.9013
81,0.05723595113158226,0.98148,0.3684912166118622,0.9034
82,0.05602457421302796,0.98092,0.37140479068756105,0.9042
83,0.05474935387372971,0.98186,0.36749881172180177,0.9036
84,0.0527169637387991,0.98202,0.3635349420547485,0.905
85,0.04867926038980484,0.9838,0.36638706908226015,0.9033
86,0.04626319350838661,0.98458,0.36966387481689456,0.9031
87,0.045639808194637296,0.98556,0.370724387216568,0.9031
88,0.044815037196874616,0.9857,0.3695190543651581,0.9036
89,0.04614315126895904,0.98516,0.3701297743320465,0.9032
90,0.04568789924621582,0.98526,0.3704285994529724,0.9038
