epoch,main_activation,layer1_block0_activation1,layer1_block0_activation2,layer1_block1_activation1,layer1_block1_activation2,layer2_block0_activation1,layer2_block0_activation2,layer2_block1_activation1,layer2_block1_activation2,layer3_block0_activation1,layer3_block0_activation2,layer3_block1_activation1,layer3_block1_activation2,layer4_block0_activation1,layer4_block0_activation2,layer4_block1_activation1,layer4_block1_activation2,total_time
11,0.037435233961553016,0.03093228928269224,0.030030434043642053,0.02960619578098363,0.027366876606135928,0.028530246831793733,0.027101957389807446,0.026707880825121353,0.027508085193310647,0.025733310671800628,0.02540146389460944,0.024904851050690766,0.025502978780485214,0.022852493613522422,0.022943251109384794,0.023461174514105027,0.02205419573397871,0.45807291928361704
12,0.03757991492351953,0.02944034042748365,0.02746240003232626,0.02696810211748519,0.027022706455689795,0.027020936197739966,0.028105055287163307,0.0271051574181369,0.025576238270769727,0.027472885135323442,0.026851131945372895,0.027353531843487253,0.024795438254133183,0.02517297015862262,0.028500629754419974,0.025793974490915524,0.028959863808283463,0.47118127652087266
13,0.03890675742654724,0.03098485103630005,0.02729116595409652,0.02768605960176346,0.02688646813894206,0.02655693614815778,0.02751189784562968,0.026307812709599098,0.02737361703543587,0.026042212809416206,0.027543761735742398,0.025973242533175234,0.027106927660234433,0.02481722550644995,0.025771029775050726,0.024990638335572277,0.026574570229871475,0.46832517448198446
14,0.04289572750158766,0.03195560846002178,0.03155758298457937,0.03136708075775111,0.030473736265396817,0.029222876538938663,0.02999094465073753,0.029458314917506057,0.028710059615525793,0.02673919997871556,0.027337736176683548,0.024064136219230738,0.02540371061322537,0.024184578721550234,0.02544640001563474,0.02641579578927857,0.027145191484150736,0.49236868069051426
15,0.07734549801717414,0.04812473231094315,0.03884343836218753,0.04650798321483617,0.03377041699404412,0.03507261277037732,0.03396840856232224,0.03649606809337089,0.0612567833565334,0.03157460428179896,0.048006876930594446,0.029288374406701706,0.030845208446237636,0.04066355780579467,0.038583965873979824,0.030218417072629043,0.02726869784255928,0.6878356443420846
16,0.056373447413615725,0.0366314894182885,0.031226144667635573,0.03047087664933915,0.028644902128329937,0.028014978730773674,0.03190250215615998,0.036197310812929845,0.028005310607717392,0.024802859494105933,0.026477685055517137,0.02575591487136293,0.025318808524691042,0.03212650197241059,0.024045412821021486,0.03310740471896814,0.024221276611763428,0.5233228266546305
17,0.04354335322500543,0.03587840002505703,0.03592374470639736,0.03486304676675416,0.03517344680000493,0.03308806812509577,0.03165256167821428,0.03174257020446214,0.029761497850747817,0.027165480901269204,0.02916180432001327,0.026878910602882822,0.028167080809857616,0.025911829818753486,0.026517038285098177,0.023513395733576505,0.02516684257227214,0.5241090724254621
18,0.04198835724370276,0.03612391489775891,0.034885787274292174,0.03135012759965785,0.03226553192956651,0.03366148087414021,0.04072653615569815,0.033551931920203754,0.03454747210712509,0.029073974440627277,0.028949514899323594,0.029515029719852388,0.027786553183451614,0.02923206810522428,0.024855897837179772,0.024513157450177885,0.026736885108093314,0.5397642207460756
19,0.04700064632169744,0.03344388081038252,0.03137668085066562,0.029970110651660473,0.03062822135125703,0.029663727690089257,0.02916997446420979,0.029799761757888694,0.02809940427541733,0.026577293658827213,0.026887217041184294,0.025569021228225308,0.026810280857805877,0.02539669781962925,0.02763513185658512,0.027178076651700318,0.02455475745683021,0.4997608847440557
20,0.0371438297344015,0.03294413615255914,0.030240000011597542,0.027580663843199293,0.028333276656872415,0.026870263827607987,0.028662468120455743,0.0286551149443109,0.026601531935182023,0.026815659548849503,0.028290110636264718,0.0270179404124142,0.02640524260858272,0.028665668065560625,0.02590209362394315,0.026798774447648766,0.029823251021035176,0.4867500255904854
21,0.040933923344028754,0.0359189787760694,0.03570158296522308,0.03191564253907889,0.0329608170989346,0.03108405103471051,0.03218594046032175,0.029867914885758084,0.03047462128340564,0.02737559147099865,0.027577600073307118,0.02515533610266891,0.02514519152489114,0.023709140452457235,0.024398365907093628,0.02359257877923231,0.023402076640582466,0.5013993533387622
22,0.03756160000537304,0.032185736175705776,0.02951373613261162,0.02768994044671033,0.027758093562690503,0.02814352341551096,0.02667547230549315,0.026738723442751043,0.025947029825220718,0.025810859504928615,0.025931778736412524,0.026815659592443326,0.025091472315661452,0.02351271486147604,0.02329967659402718,0.02423441703035001,0.02406338722682855,0.46097382117419483
23,0.04401395727503807,0.035453821326348375,0.037291302123760924,0.035780016907510606,0.03262039149140424,0.030933787150585906,0.030797957395143967,0.031048578737263983,0.02924275747401283,0.03078420422178634,0.026622978720734727,0.02475737867916518,0.02417851913958154,0.02157773617555962,0.023295727658501648,0.02376769363800896,0.025162076615193422,0.5073288847296004
24,0.037978485060182025,0.03185593181864378,0.030247761626192863,0.029484119167194723,0.028385429746134484,0.02916486810179467,0.029332765917036128,0.02750168508909484,0.027429310589077625,0.027272306467862207,0.027916391443540443,0.025843404243363344,0.025418689411054265,0.02562668936604515,0.024978382945892975,0.02379601699537895,0.026555846749428423,0.4787880847379169
25,0.03613072322641916,0.031168953158912507,0.028305770159560314,0.027548800000643477,0.028468289353111957,0.028713600044237807,0.02986852768412296,0.029902093611816144,0.028431319132288718,0.02829392341540215,0.03104456172106748,0.02831414472311735,0.027874587230542872,0.02740364251162936,0.028794008467663477,0.026455761739944524,0.02844677438781141,0.4951654805682917
26,0.04689388934998436,0.039964731945160856,0.04135394043665617,0.03575251058853687,0.0372240340376788,0.034141344676150924,0.036182672356037386,0.03361967661754882,0.03173514891098789,0.028528204195676966,0.02731159149094465,0.026066859516295348,0.024461004292552775,0.02337913191480998,0.023269174412447722,0.02422971917078533,0.025668017017318214,0.5397816509295731
27,0.04747840000435393,0.03685337873770202,0.035736987248380134,0.03400694472675628,0.03341630635030092,0.034705429876896926,0.03215986384435537,0.03334427240918925,0.03168612766931666,0.030463999955657316,0.028499608570115364,0.03345627245750833,0.02857695318599965,0.02406577024945712,0.02362328505619092,0.022977157438451305,0.02433681695603151,0.535387574736663
28,0.03931948931372546,0.03145477451542591,0.030600442551076412,0.029824544636017466,0.03076575326713476,0.028282076615760935,0.028378825531677997,0.029352374517537177,0.027445719161249223,0.025892153211889115,0.026413072312765934,0.025023659584211544,0.025460221277589495,0.024345259603231827,0.022891778733700196,0.02515193197400646,0.02347261274055122,0.4740746895475511
29,0.03543918298438509,0.030039148920394006,0.027773140378771943,0.02545497872014629,0.02559877448576562,0.025129940420230652,0.02531737873845912,0.025534638338425057,0.025409565969033446,0.023204697914263037,0.02495162556383838,0.024813821230162965,0.02549984679814983,0.02316718297475513,0.02507519996625946,0.023289736127480865,0.023961531913819466,0.4396603914443403
30,0.04473640853340956,0.04011186375579935,0.03941780419901331,0.03796827233535178,0.0381898211671951,0.03349133620157521,0.03572500432108311,0.03474062974861962,0.032760510617431175,0.030148085072002513,0.029013583040300835,0.025703217053508504,0.02672510646045842,0.025362791530193482,0.025199046807284367,0.024081906385006423,0.026344238257313028,0.5497196254855458
31,0.043795063849934875,0.038212289399606116,0.03991571064800658,0.036564357408342206,0.03582440862788799,0.033229617049243855,0.03503809352900754,0.03186512345329244,0.03139152349706026,0.03131874039214342,0.02738512341487915,0.02460541273170012,0.02420670637424956,0.023880919220639354,0.023595165923000015,0.02324561701314722,0.025237514899964345,0.529311387432105
32,0.03420997454606472,0.029215659549895752,0.027910808465899304,0.025040885116508666,0.02588684254107957,0.027706348848469713,0.026589753181534878,0.026707472335150903,0.025341753193989715,0.02583026380099832,0.026857327630228186,0.025396017016882592,0.027156425544873197,0.025182638276725056,0.025797310687522303,0.023405208488173308,0.024680851061055636,0.4529155402850518
33,0.045799625561909474,0.03370287658924118,0.0334877957570109,0.030378553140512174,0.03163479146488169,0.031064442513470954,0.03149092764930522,0.0331490722504702,0.028869310603972444,0.02725399154773418,0.027567046860906674,0.025874519205473838,0.02580221285845371,0.025560851087991863,0.02735645951247437,0.027210280863924862,0.02784129362553358,0.5140440510932673
34,0.046013276568277084,0.04041851907572214,0.04269508090107999,0.03958835743288411,0.03704605954600142,0.03616211058056735,0.03538294461100026,0.033157106377977,0.03609586381848822,0.0316145021468401,0.02979288512959759,0.02721402550789904,0.027548459572519394,0.02472190639261711,0.026364663873422654,0.025918229818938578,0.02611731061751538,0.5658513019713474
35,0.0446630810565771,0.03531465527621355,0.03304789785612771,0.03194866373421664,0.03053399156779051,0.030286706397508054,0.03190018732814079,0.029938451089757553,0.03051955745496014,0.028771676638341966,0.028772902112216392,0.02753137021345344,0.02739220417718938,0.026048408517059175,0.027291029730336147,0.024189344696462788,0.026409463796447565,0.5145595916427989
36,0.03868888495688109,0.03529552343360921,0.03320149783679145,0.032564221243274974,0.03216279144299791,0.030126297822658053,0.02965984678173319,0.02933310643631093,0.0295321191720506,0.026510502172118807,0.026464272357840487,0.02496279141409917,0.025165004310931296,0.023204902147359038,0.022699302155524494,0.02248735319565427,0.023484187261102366,0.4855426041409373
37,0.03520074897703338,0.029434348951945914,0.026922349001657457,0.025099165935782677,0.025339234045686873,0.02605535316657513,0.025067914903480957,0.025327046782253903,0.02474328516883419,0.02285882553006423,0.02616381278618219,0.023877855354642614,0.025027200036702005,0.024234076577456708,0.025118365970024085,0.0264853787281491,0.028313123385243593,0.445268085301715
38,0.0381215317531469,0.031835982924763195,0.02930376178961485,0.027192578714420188,0.029421004177408016,0.028742740449911736,0.027015421262129823,0.027027404189426847,0.028254638354670493,0.026812459595818468,0.027506655331780303,0.026154689375865965,0.02509705530519181,0.0250220254925575,0.0247860426023761,0.023283812736577175,0.02532765956476648,0.47090546362042585
39,0.03552776157776726,0.03122988944040968,0.027788323385918395,0.02643785532167617,0.027397991403778816,0.02735448503827161,0.02631931915641465,0.02794056173731038,0.024543591493621786,0.02537028087065258,0.026426689334689304,0.02400231485433401,0.024864885111914037,0.02249123405348113,0.023595506343197948,0.022658519125840767,0.024403200032030965,0.4483524082813095
40,0.03888701294410102,0.03131846814475795,0.028130859505147376,0.025009361686224633,0.025437889410618773,0.02640020426838322,0.025741004274088018,0.025783693620023574,0.025039931949465834,0.024317072377480726,0.025381991401948828,0.02475206812724788,0.02481933616181003,0.023608374527279048,0.024173072403534612,0.022856987240981865,0.024679897862308203,0.4463372259054016
41,0.038778485020900026,0.03125678303235389,0.029756800093232318,0.027054093631499625,0.02685576166482048,0.027197344688341972,0.027604970260661967,0.026485378731121407,0.02793205102628216,0.025151046870791532,0.0266169191556091,0.02478563403512569,0.026638706480251982,0.024007625517217402,0.024065838295451187,0.024789446812281582,0.024901378697695885,0.4638782640136382
42,0.0380163403584602,0.03076200851021295,0.029418485072698997,0.02678400004242963,0.028043233999546537,0.028107165937569546,0.027418417004036143,0.028326468086464607,0.027378042589159723,0.02526985534288465,0.025414944650169382,0.023604561681760117,0.025441225558677887,0.02292350633565257,0.02423353190236586,0.02481947235188427,0.026856578637826,0.4628178380617991
43,0.03889511491944815,0.03295782127595962,0.030796800006894356,0.029831829813725137,0.027981821308903237,0.02850771057320402,0.02883955743956439,0.028209634069749648,0.02697763404947646,0.026505395710626815,0.026608680795006296,0.024166944601196557,0.02466737025595726,0.024114927675257972,0.024937463791525744,0.025065395778956567,0.026949514849904054,0.47601361691535626
44,0.04004214457929769,0.03605780423559407,0.032626314885280235,0.029859131895639796,0.03076262130065167,0.0308729872543444,0.03130982138137234,0.02942563403952629,0.029385463861708944,0.027241259573542693,0.02675533621631404,0.024477616996761965,0.02558788084524109,0.023642553168131,0.023706348905181314,0.02140636593796947,0.02388330211446799,0.487042587191025
45,0.0429070978683043,0.03531520004047358,0.036568578748785434,0.03262760851413329,0.03517222132216743,0.030736953186544968,0.032031931918352206,0.0328463660354944,0.03177831493159558,0.026932017095981444,0.02728721697993101,0.02363465528816302,0.02397746382915276,0.02289245959985605,0.025354212766235812,0.026304340562684103,0.0269110468008179,0.5132776854886733
46,0.15226444285362958,0.11643254342389868,0.06582733614251335,0.04096796604547095,0.04163846798795969,0.0527785528966404,0.04024456158042588,0.043181208489423105,0.03747424684227147,0.05105940445544238,0.05617831446864503,0.041572017058175294,0.042472170309183446,0.04046781273122797,0.06504306340035289,0.04091758309229416,0.03878985553920428,0.9673095473167586
47,0.06119005951554851,0.04617756574236332,0.052571302196605406,0.032560272253257166,0.038701344681705566,0.03554396606347662,0.032236868119303215,0.039298451125146225,0.0361965616610139,0.03870665541592431,0.03526257040335777,0.04165902977730049,0.047072612529897945,0.036178519210203534,0.02785361704535465,0.02790903828027559,0.030406740429672473,0.6595251744504067
48,0.04025606795194301,0.03217034890375873,0.030391761668502017,0.027243097879468128,0.02772003406302092,0.02708779575620243,0.02816265529774605,0.027805685109280526,0.026104783036924425,0.025116187268669935,0.025996663940555238,0.025432238373112804,0.024247557436056593,0.023834621321726986,0.022784068063892264,0.02298628086362906,0.023802689323201776,0.4611425362576909
49,0.043076629774209035,0.03512728503964683,0.03529164250147469,0.03160851067130236,0.03148411920175273,0.031779812744006194,0.03337770207448209,0.03208667241591722,0.029651880894411117,0.027053004270419477,0.027234382994790026,0.02586117447849284,0.02637235746183928,0.025579438319905324,0.027728272242313053,0.026861140352891798,0.02795928505229506,0.5181333104901491
50,0.03864333609396473,0.031405276527747196,0.030147404263311244,0.026698076645744608,0.027163029794997358,0.027504953214938337,0.027332561724680536,0.02735700427772517,0.027620561698332748,0.0247199319104882,0.02571860428186173,0.02541310639576392,0.025782876517227354,0.024488306358615135,0.025674212749730398,0.02473606813421592,0.024397072341649773,0.46480238293099435
51,0.039752510693320565,0.029511080797206848,0.028099812733683182,0.025806025542477344,0.026236936196367792,0.026844391504183728,0.026198331900733583,0.025883778683999752,0.02472238301279697,0.023690008510776024,0.025957991472108567,0.024948085101440233,0.025136204186747682,0.023514212766028147,0.02464272338163821,0.025047829797729217,0.02633906384791307,0.4523313701291509
52,0.03736755746872501,0.032015863829787744,0.02927230638550951,0.026954008555634224,0.026703182988344353,0.02735101284974433,0.027660868063252023,0.028142161667346954,0.02706859579032406,0.025040476634464365,0.025604697947013887,0.02428704683490573,0.025403506427686264,0.023988902175481965,0.025309140439283975,0.025252697829830837,0.02452445956184826,0.4619464854491835
53,0.0412997448579111,0.034730893599384645,0.03242675747246818,0.034184374462099786,0.03032871485945392,0.032706110540064094,0.031280680797360044,0.030891234031383028,0.03044520844408172,0.027618791531533637,0.02896381280919973,0.026579404239879645,0.02746382976307514,0.025304919175129937,0.02671448502967015,0.024615353210135662,0.02798066385724443,0.5135349786800748
54,0.03465579575363626,0.027598297861503793,0.025459948946979453,0.023496034071642035,0.024376714919158753,0.024824578774736282,0.023761702130766626,0.02492711483401821,0.02465654472879907,0.023871046861514766,0.027480442568342735,0.02334134464766434,0.025338825524011826,0.023837957525269148,0.02459445101644923,0.02371499575674534,0.02443165958046596,0.4303674555017038
55,0.045154859601183144,0.03685657869469612,0.03546634883560399,0.03643485963582358,0.03527448509839621,0.03495972771593865,0.0339332765919414,0.032802519178453914,0.03280190633649522,0.029155199949015328,0.02759196603710347,0.025398604266662548,0.024111319158939604,0.02259758293054047,0.02403608502701242,0.023697021296445995,0.023989378729280322,0.5242617190835324
56,0.037994417032979906,0.03267036599126902,0.031803438356740675,0.02923022981812345,0.03119448510969573,0.029227982909279936,0.029988221297080214,0.027859268075925238,0.030755812754022314,0.027558263832148402,0.027345838261015238,0.025813242564215622,0.027210417013377584,0.024269753192214572,0.026911319094769497,0.025638876504641264,0.025940902113042612,0.4914128339205413
57,0.041280612674482325,0.03554941276682818,0.03328537866473198,0.03057831479830945,0.0311353871717732,0.030680783025603345,0.031218451055440497,0.0319586723329539,0.028203097845804184,0.027397923389489345,0.027472817043754014,0.02525937022799824,0.02547962550232385,0.025583999988404993,0.026128408453486702,0.023903591450343424,0.028389991511729485,0.5035058379034572
58,0.03686202537030616,0.030895523390078797,0.02888987235566403,0.027515438357566264,0.028280034062868737,0.028600442552186075,0.027701651150400335,0.028658178722129224,0.027455046820513744,0.026114042489690348,0.026861548982560636,0.025192714898668703,0.02729048512558988,0.02610294468344209,0.027774434038338826,0.026617259655068528,0.02645331064060806,0.4772649532956804
59,0.039908629857954826,0.034871012681817755,0.034256068086053464,0.03517085953833575,0.03260132766308937,0.032405719133292106,0.03190440855761792,0.03023952343996535,0.030428051104412435,0.02655557447331066,0.028988459543820393,0.02533262971531045,0.025344340386305085,0.02522260432052327,0.026120238305327104,0.02591734463150831,0.02660466377385595,0.5118714552125002
60,0.04136919139864597,0.03812030627927247,0.03787860422930185,0.0365576852033747,0.03380554899414803,0.03418253615815589,0.03408708083740574,0.03368905530251721,0.03135625538118976,0.027292323435478386,0.027088068068978635,0.025149412665199093,0.024800612737840795,0.023899574474768436,0.025039863894554846,0.02449559149669206,0.026986961654248708,0.5257986722117726
61,0.04159026396005078,0.03362314884966992,0.03357147253415686,0.029662229796435603,0.028458212803494424,0.029031353099073502,0.02993763408207513,0.02894781277455548,0.028259131938536117,0.02638114042916989,0.026934468143797935,0.024861208529786228,0.025764221307682866,0.023896987235886936,0.02476112342816084,0.024879387266775396,0.023871523375682373,0.4844313195549903
62,0.034905395744011754,0.028718229783500762,0.02644963405154487,0.02491785532973231,0.02541719150749293,0.02556364257681243,0.02593708935966517,0.02507649361690942,0.025658076593374952,0.024528476583989378,0.025443948948002875,0.02470427232972802,0.02531308931833569,0.024095387253513997,0.023605855290797798,0.021587608512887296,0.023053957477330845,0.4349762042776305
63,0.04535407657398188,0.04012459573593546,0.036710059531825656,0.035115438360879395,0.03767979575043663,0.03257245960387778,0.034976272380098386,0.03187370212312708,0.031417327699192026,0.029970791527724014,0.029281293577019203,0.026959863820291582,0.026649940418119127,0.02606229793597409,0.02573344685989333,0.023588085116105193,0.024134944731052568,0.5382043917455334
64,0.03876275738820117,0.032085446739925985,0.030162042478456143,0.029058859548828704,0.030139710603559272,0.028946927649543642,0.028924527732615776,0.028355336137750046,0.029281089395443174,0.02656789792384556,0.027950706368589654,0.025251199966891014,0.024824578727179386,0.023540834077891516,0.024002859568064833,0.022188323380504835,0.024013548957659527,0.47405664664495023
65,0.04536449367457882,0.0350188936443722,0.03389814464335746,0.031237651035189627,0.033032034012548464,0.030205753156320847,0.03229351496284313,0.031296612770157925,0.029980595750694578,0.030091642570543163,0.027994689400842848,0.026692561686356017,0.02750767653292798,0.02545722548235604,0.027919591501592955,0.025537634039535486,0.025277004250265817,0.5188057191144834
66,0.03706219585097217,0.030611676611798876,0.029660663856787884,0.02719543827499481,0.027851914876001947,0.026996629792166518,0.028367727622389795,0.027003642567928803,0.027869548949789495,0.025695591421916762,0.026095114866311244,0.02415700419013329,0.025244323429750637,0.023773276625557782,0.023970042533696966,0.023464034072698113,0.023650859639127837,0.45866968518202295
67,0.04137811069872151,0.03413916588463682,0.035879625609897554,0.03336973615941849,0.03048381277142053,0.029910740367275604,0.029748834063239554,0.03069297021770097,0.02849933614042845,0.026196902055055538,0.02531526811975748,0.024184170311832048,0.025261276595770044,0.0245252766101522,0.02463979570571571,0.02530975320594425,0.026462502065213753,0.4959972765821805
68,0.03854127654686887,0.03328462976645282,0.03217225530917974,0.028900289329442573,0.02942018726087631,0.0289028765831856,0.029526944628896865,0.027794927663784077,0.030627880780462254,0.027855114900368325,0.027355983052799043,0.02734011908834602,0.026132629835542213,0.025018825527637244,0.02510393190970446,0.02432469782379872,0.02440456170489655,0.48670713171224167
69,0.04610069784870807,0.0361813106356149,0.03971152345233775,0.03649361711391743,0.03404759156735654,0.03589909792025672,0.03303271488663047,0.03369184691221156,0.033925038298710866,0.0305466553354834,0.02992885107610454,0.025324459595883145,0.025690144696768294,0.024770246828569376,0.024640476666985357,0.024198604285954797,0.025890314894074454,0.5400731920155677
70,0.0457380085390933,0.03600320005194938,0.032144817052052375,0.028574025555652506,0.030778416943676928,0.0323052936649703,0.03040333609790244,0.029784987256564994,0.029061038340342807,0.028010757416090434,0.03015094466824481,0.027725412785769142,0.026981719087888587,0.027615727628878456,0.027205991435875283,0.0269197617835821,0.026379370209860042,0.5157828085183939
71,0.04407217002850264,0.032774400049226084,0.03283390641370986,0.03172806809715768,0.02962076604128518,0.02911455333629187,0.02957705527623283,0.029721055370061956,0.028150876619397327,0.025946893606414185,0.026811097930879036,0.024699710658256043,0.02553913187077071,0.0242101787222906,0.025085276605046176,0.025643438342562382,0.026579199984986732,0.4921077789530713
72,0.04201014459608717,0.03418832336889303,0.032894025612226194,0.03106784676498872,0.0322505532427037,0.02967176172644534,0.03061753202705307,0.029960238339102014,0.029036391601759068,0.02859758306096526,0.027594689382834638,0.025326842584825576,0.025294706395807418,0.024753293670476118,0.024500765931852003,0.023070706354771205,0.024969531887983704,0.4958049365487742
73,0.03612439126331121,0.03099206808082601,0.0293165617245943,0.026726195806677035,0.026628085087112924,0.028208885159581264,0.02722614470948564,0.027250314900215636,0.027065940383583943,0.026055421214550734,0.026799999876938603,0.02632115739100474,0.02694944676328847,0.02530396600214249,0.026876663912999185,0.024842757484974696,0.025267472324219154,0.46795547208550603
74,0.03638331911903112,0.027390365948543903,0.026884697884955306,0.024565106364799305,0.02567557450780209,0.024645719189751655,0.025639421235215155,0.0267722893902596,0.02486474890499673,0.02283458726262634,0.02543516606092453,0.02288660423909413,0.024500289424619775,0.02388568513313348,0.025400987178325018,0.024048000014327626,0.026198059625606587,0.4380106214840124
75,0.04334297862617259,0.03495925108089726,0.03561422986949378,0.03469004260891295,0.032856306350453106,0.033514212733729086,0.03407176175412346,0.03302100423644198,0.029731336192406237,0.026502059557613856,0.02615639150856023,0.02385865533030889,0.023875063865822048,0.023327727635648655,0.025660868103001663,0.027274212777178654,0.027973719114596222,0.5164298213453606
76,0.08396160004937903,0.051611097941690304,0.04680299570268773,0.04163921706854029,0.03958869794423276,0.04272490220659591,0.04368748925626278,0.05011683421883177,0.035697497942663255,0.03514539572073424,0.038718025620154875,0.040227131868534265,0.03595377016178471,0.033516731878068855,0.03866941283476796,0.03115458724465459,0.0411850207851843,0.7304004084447676
77,0.046533310480732865,0.03676296175120676,0.03587322556909094,0.03439142122626939,0.030724085114420728,0.032958434098102944,0.0325230977557441,0.03237971069013819,0.029428357555669672,0.027364357479629998,0.027436391549541594,0.02500017020712666,0.025949480830434156,0.024709787278218154,0.02558883401525623,0.02427152341449673,0.0262421106295462,0.5181372596456253
78,0.04299710630340145,0.03820609363548933,0.03930893606565734,0.034844800029346285,0.03597773614319715,0.0338973957609306,0.034210927657624506,0.033721463881591536,0.03304462987691798,0.02930226382660739,0.027133412750318962,0.025445514875761372,0.025908561708762292,0.02439965956566974,0.026304885097085794,0.02456108941300277,0.02582502129408432,0.5350894978854488
79,0.039874314948757913,0.03432599147187269,0.032569055290932354,0.030796255409083467,0.03120660426768851,0.030557753197214706,0.029797923406387896,0.02923874041818558,0.029034825513496045,0.027488816987247543,0.028922417054468012,0.028364323309444366,0.02668262125250507,0.02500568511400451,0.02507594896361549,0.023631319146048515,0.02420786379519454,0.4967804595461472
80,0.04119496174711496,0.03389637440918608,0.031238944681876518,0.02852970221813055,0.029532868149591253,0.03003118299740426,0.03068616163936701,0.028366978759778307,0.027680272268171005,0.02659479144544519,0.028128476553854156,0.027953225528781718,0.02979554032233167,0.028695625558178475,0.028659812794958658,0.026499268042042536,0.028769089356857413,0.5062532764730697
81,0.047448510839108456,0.03907703828621418,0.037016919298850474,0.034988663829070454,0.03192013615464911,0.0349728681384883,0.03628990631550551,0.030704204353721853,0.03203097864430635,0.02947479145244715,0.027521225512820355,0.035157855578321726,0.02485637443655349,0.02884234888181883,0.02834131063675468,0.027019506414480348,0.025602859622263843,0.5512654983953751
82,0.03994628080028169,0.031658825492288205,0.02998665529996791,0.027390502135645835,0.026033634050412383,0.027010859553008637,0.02626049366006826,0.026685004229558273,0.02523465531858358,0.024128476558055015,0.026337361668652675,0.024013821304121868,0.02452514038639183,0.024604459579518817,0.024803608518212717,0.023459948911430672,0.023309685092696802,0.45538941255889515
83,0.0445604086278918,0.039676595728923666,0.039430059516366495,0.03768592338335324,0.0367133957769801,0.036295421310561765,0.037077242464936794,0.034009327561138794,0.034534468133240306,0.028453651034927113,0.02685256166225101,0.025574876541430328,0.025360748932716694,0.023557923455782077,0.024410076636543616,0.02495203410731034,0.026525276613005615,0.5456699914873597
