epoch,train_loss,train_acc,val_loss,val_acc
1,0.29728056140299197,0.9104814814814814,0.17689198752244314,0.9471666666666667
2,0.13926315649240106,0.9570740740740741,0.13380974903702736,0.96
3,0.1017042001231953,0.9679444444444445,0.118731955687205,0.9651666666666666
4,0.07990037159456147,0.9746481481481482,0.12482927987972896,0.9621666666666666
5,0.06516876573060398,0.9790740740740741,0.1080659789343675,0.9693333333333334
6,0.053297466392490875,0.9828703703703704,0.107539393628637,0.9703333333333334
7,0.045199295524852696,0.9857407407407407,0.11933681865533192,0.9691666666666666
8,0.04115187212445394,0.9867037037037037,0.09601826158662637,0.975
9,0.0317467824571628,0.9903333333333333,0.0917317687223355,0.9785
10,0.03204035491630849,0.9892407407407408,0.10787758479515712,0.9761666666666666
11,0.026336937063891026,0.9914074074074074,0.09499609470367432,0.98
12,0.02500578551887776,0.9919814814814815,0.10930057056248188,0.9743333333333334
13,0.02368782477083409,0.9928333333333333,0.09058134630322456,0.9788333333333333
14,0.022469004838391104,0.9927037037037038,0.0989181889841954,0.9778333333333333
15,0.018164592845641352,0.9942777777777778,0.10331082530319691,0.9783333333333334
16,0.018520503138949776,0.994574074074074,0.11382766316334407,0.9773333333333334
17,0.018575049886423924,0.9943888888888889,0.0933898463845253,0.9801666666666666
18,0.014137470905275054,0.9957037037037038,0.12307139361898105,0.9798333333333333
19,0.01564535735440182,0.9952777777777778,0.11035253728429477,0.9768333333333333
20,0.015372907068295819,0.9952222222222222,0.11619212416311105,0.9795
21,0.015856783883530255,0.9949444444444444,0.13292543217539787,0.9785
22,0.010735001058122348,0.9965740740740741,0.12140186876058578,0.9791666666666666
23,0.013748531360128793,0.9958703703703704,0.1340104676783085,0.9778333333333333
24,0.011939925540829588,0.9963703703703704,0.1380150094628334,0.9803333333333333
25,0.013610945883879106,0.9960555555555556,0.13943261032303175,0.9795
26,0.011781462856896083,0.9964259259259259,0.11656364301840465,0.9795
27,0.006683846741315965,0.9980370370370371,0.12672997390230498,0.9808333333333333
28,0.018189200599914395,0.9949074074074075,0.10150589669744174,0.98
29,0.01036384399064971,0.9971851851851852,0.12604531894127527,0.9793333333333333
30,0.01065508721357724,0.9968703703703704,0.12273805340131123,0.9786666666666667
31,0.009636430732508113,0.9972037037037037,0.14904268955190977,0.9773333333333334
32,0.009289835117142233,0.9973703703703704,0.11240361506740253,0.98
33,0.011133931090696731,0.9968518518518519,0.12381847699483235,0.9803333333333333
34,0.009260154219458434,0.9977407407407407,0.11716033207873504,0.9813333333333333
35,0.00843052158618701,0.9975740740740741,0.11837564408779144,0.983
36,0.008849290716796162,0.9975740740740741,0.1440848745405674,0.9803333333333333
37,0.011828909946506126,0.997,0.12118176743388176,0.9808333333333333
38,0.0034144608103301665,0.9992037037037037,0.12457882861296336,0.9823333333333333
39,0.010915488141838186,0.9968148148148148,0.12774428352713585,0.9798333333333333
40,0.008421048047256878,0.9977592592592592,0.13620010887583098,0.9758333333333333
41,0.010482743205354887,0.9973333333333333,0.14143026371796927,0.9805
42,0.0035962964699670853,0.9989444444444444,0.1386028000464042,0.9808333333333333
43,0.005840296524285215,0.9986111111111111,0.13345361749331155,0.981
44,0.013810899003453142,0.9962962962962963,0.14500528449813524,0.9791666666666666
45,0.009245338255108882,0.9976111111111111,0.11898613596955936,0.9828333333333333
46,0.003058636838973276,0.9992222222222222,0.14428135876854262,0.9823333333333333
47,0.012382070192913085,0.9967777777777778,0.13898401645322642,0.9788333333333333
48,0.005552882612443985,0.9984074074074074,0.15225050722559294,0.9791666666666666
49,0.008233257484396796,0.9979444444444444,0.16188926622271538,0.9783333333333334
50,0.007523536789692646,0.9981851851851852,0.1643047295510769,0.9791666666666666
51,0.007161898245137225,0.9983148148148148,0.14444226523240408,0.9811666666666666
52,0.008970520404749053,0.9978888888888889,0.15894904360175133,0.9781666666666666
53,0.00681580985316094,0.9984444444444445,0.15264184152086577,0.9791666666666666
54,0.0064101386590082075,0.9984444444444445,0.1323547586798668,0.9816666666666667
55,0.004598023217000985,0.9987592592592592,0.18691944951812425,0.9815
56,0.009484803470311543,0.9978148148148148,0.1480488951007525,0.9775
57,0.006820959498490269,0.9982037037037037,0.14915560806790987,0.982
58,0.007022346376950526,0.9982777777777778,0.14869526773691177,0.9825
59,0.007124862247052478,0.9985,0.15893876428405443,0.9771666666666666
60,0.008954940612925006,0.9979814814814815,0.14705270156264305,0.9818333333333333
