epoch,step,encoder_0_activation,encoder_1_activation,encoder_2_activation,encoder_3_activation,encoder_4_activation,encoder_5_activation,encoder_6_activation,encoder_7_activation,encoder_8_activation,encoder_9_activation,encoder_10_activation,encoder_11_activation,total_time
0,0,38.09049606323242,0.10361599922180176,0.10371199995279312,0.10406400263309479,0.10438399761915207,0.10390400141477585,0.10444799810647964,0.10329599678516388,0.10361599922180176,0.10339199751615524,0.1034879982471466,0.10374400019645691,39.23216005414724
0,1,0.10364799946546555,0.10291200131177902,0.10313600301742554,0.10400000214576721,0.10335999727249146,0.10329599678516388,0.1029760017991066,0.10304000228643417,0.10281600058078766,0.10371199995279312,0.10300800204277039,0.10332799702882767,1.2392320036888123
0,2,0.10278400033712387,0.10304000228643417,0.10335999727249146,0.10342399775981903,0.10313600301742554,0.10364799946546555,0.10345599800348282,0.10361599922180176,0.10361599922180176,0.10326399654150009,0.1034879982471466,0.10284800082445145,1.239679992198944
0,3,0.10304000228643417,0.10390400141477585,0.10300800204277039,0.10307200253009796,0.10422399640083313,0.10310400277376175,0.10291200131177902,0.1034879982471466,0.10384000092744827,0.1027199998497963,0.10364799946546555,0.10326399654150009,1.240224003791809
0,4,0.1034879982471466,0.10345599800348282,0.10300800204277039,0.10339199751615524,0.10246399790048599,0.10307200253009796,0.10355199873447418,0.10361599922180176,0.1032319962978363,0.10342399775981903,0.10371199995279312,0.1034879982471466,1.23990398645401
0,5,0.10288000106811523,0.10326399654150009,0.1032319962978363,0.1034879982471466,0.10367999970912933,0.1027199998497963,0.10291200131177902,0.10329599678516388,0.10355199873447418,0.10342399775981903,0.1029760017991066,0.10316800326108932,1.238591991364956
0,6,0.10339199751615524,0.1024319976568222,0.10281600058078766,0.10361599922180176,0.10396800190210342,0.10288000106811523,0.1034879982471466,0.10358399897813797,0.10304000228643417,0.10355199873447418,0.10364799946546555,0.1024319976568222,1.2388479933142662
0,7,0.10304000228643417,0.10326399654150009,0.10335999727249146,0.10281600058078766,0.10304000228643417,0.1034879982471466,0.10326399654150009,0.10304000228643417,0.10326399654150009,0.10326399654150009,0.1035199984908104,0.1035199984908104,1.2388799861073494
0,8,0.10262399911880493,0.10265599936246872,0.10355199873447418,0.10335999727249146,0.10342399775981903,0.10342399775981903,0.1027199998497963,0.104032002389431,0.10355199873447418,0.10355199873447418,0.10355199873447418,0.10275200009346008,1.2391999885439873
0,9,0.10284800082445145,0.10335999727249146,0.10335999727249146,0.10300800204277039,0.10364799946546555,0.10326399654150009,0.10307200253009796,0.10342399775981903,0.10300800204277039,0.10329599678516388,0.1032319962978363,0.10345599800348282,1.2389759868383408
0,10,0.10380800068378448,0.10358399897813797,0.10313600301742554,0.10339199751615524,0.10288000106811523,0.1032319962978363,0.10182400047779083,0.10326399654150009,0.1034879982471466,0.10342399775981903,0.10396800190210342,0.1035199984908104,1.2395199909806252
0,11,0.10259199887514114,0.10294400155544281,0.10320000350475311,0.1029760017991066,0.1034879982471466,0.10364799946546555,0.10304000228643417,0.10355199873447418,0.10320000350475311,0.10320000350475311,0.10409600287675858,0.10268799960613251,1.2386240139603615
0,12,0.10259199887514114,0.10339199751615524,0.1035199984908104,0.10275200009346008,0.1034879982471466,0.10310400277376175,0.10339199751615524,0.10268799960613251,0.10288000106811523,0.10380800068378448,0.10284800082445145,0.1034879982471466,1.2379519939422607
0,13,0.10367999970912933,0.10288000106811523,0.10310400277376175,0.10332799702882767,0.10278400033712387,0.10304000228643417,0.10374400019645691,0.10291200131177902,0.10345599800348282,0.10291200131177902,0.10355199873447418,0.10275200009346008,1.238144002854824
0,14,0.10313600301742554,0.10342399775981903,0.10313600301742554,0.10320000350475311,0.10291200131177902,0.10380800068378448,0.10252799838781357,0.10332799702882767,0.10335999727249146,0.10294400155544281,0.10342399775981903,0.10268799960613251,1.2378880009055138
0,15,0.10204800218343735,0.10307200253009796,0.10390400141477585,0.10275200009346008,0.10294400155544281,0.10358399897813797,0.10329599678516388,0.10387200117111206,0.10310400277376175,0.10342399775981903,0.10307200253009796,0.1032319962978363,1.238304004073143
0,16,0.10268799960613251,0.1029760017991066,0.10396800190210342,0.10278400033712387,0.10396800190210342,0.1029760017991066,0.10329599678516388,0.10265599936246872,0.10345599800348282,0.10320000350475311,0.10371199995279312,0.10304000228643417,1.2387200072407722
0,17,0.1029760017991066,0.10374400019645691,0.10361599922180176,0.1034879982471466,0.10281600058078766,0.10345599800348282,0.10345599800348282,0.1027199998497963,0.10339199751615524,0.10342399775981903,0.10329599678516388,0.10345599800348282,1.2398399859666824
0,18,0.1027199998497963,0.1032319962978363,0.10335999727249146,0.10335999727249146,0.104032002389431,0.10342399775981903,0.10288000106811523,0.1032319962978363,0.10342399775981903,0.10281600058078766,0.10310400277376175,0.10361599922180176,1.2391999885439873
0,19,0.10246399790048599,0.10304000228643417,0.1035199984908104,0.10374400019645691,0.10249599814414978,0.10284800082445145,0.10361599922180176,0.1034879982471466,0.10284800082445145,0.10310400277376175,0.1034879982471466,0.10268799960613251,1.2373439967632294
0,20,0.10310400277376175,0.10364799946546555,0.10284800082445145,0.1034879982471466,0.10342399775981903,0.10300800204277039,0.10288000106811523,0.10361599922180176,0.10294400155544281,0.10390400141477585,0.1035199984908104,0.10284800082445145,1.2392320036888123
0,21,0.10281600058078766,0.10275200009346008,0.10339199751615524,0.10307200253009796,0.10335999727249146,0.10300800204277039,0.10339199751615524,0.10304000228643417,0.10364799946546555,0.10265599936246872,0.1035199984908104,0.10310400277376175,1.2377599999308586
0,22,0.10275200009346008,0.1029760017991066,0.104032002389431,0.10326399654150009,0.10335999727249146,0.10320000350475311,0.10307200253009796,0.10281600058078766,0.10355199873447418,0.10380800068378448,0.10307200253009796,0.10342399775981903,1.2393280044198036
0,23,0.10288000106811523,0.10320000350475311,0.10294400155544281,0.10275200009346008,0.10310400277376175,0.10384000092744827,0.10335999727249146,0.10304000228643417,0.10310400277376175,0.10288000106811523,0.10255999863147736,0.10342399775981903,1.2370880097150803
0,24,0.10255999863147736,0.10278400033712387,0.10329599678516388,0.10329599678516388,0.10300800204277039,0.10329599678516388,0.10332799702882767,0.10233599692583084,0.1037760004401207,0.10364799946546555,0.10320000350475311,0.10345599800348282,1.237983986735344
0,25,0.1037760004401207,0.10275200009346008,0.10313600301742554,0.1034879982471466,0.10291200131177902,0.10304000228643417,0.10422399640083313,0.10281600058078766,0.1032319962978363,0.10307200253009796,0.1035199984908104,0.10259199887514114,1.2385599985718727
0,26,0.10313600301742554,0.1032319962978363,0.10310400277376175,0.10358399897813797,0.10275200009346008,0.10342399775981903,0.10255999863147736,0.10335999727249146,0.10291200131177902,0.10304000228643417,0.10278400033712387,0.10361599922180176,1.2375039979815483
0,27,0.1032319962978363,0.10236799716949463,0.10345599800348282,0.10364799946546555,0.10275200009346008,0.10335999727249146,0.10268799960613251,0.10326399654150009,0.10268799960613251,0.10284800082445145,0.10332799702882767,0.1035199984908104,1.2371519804000854
0,28,0.10259199887514114,0.10313600301742554,0.1035199984908104,0.1029760017991066,0.10326399654150009,0.10268799960613251,0.10310400277376175,0.1032319962978363,0.10332799702882767,0.10211200267076492,0.10316800326108932,0.10320000350475311,1.2363200038671494
0,29,0.1034879982471466,0.10310400277376175,0.10320000350475311,0.10335999727249146,0.1032319962978363,0.10329599678516388,0.10364799946546555,0.10335999727249146,0.10320000350475311,0.10313600301742554,0.10284800082445145,0.10335999727249146,1.2392319962382317
0,30,0.1032319962978363,0.10288000106811523,0.10294400155544281,0.10384000092744827,0.10342399775981903,0.1035199984908104,0.10313600301742554,0.10294400155544281,0.10342399775981903,0.10294400155544281,0.10335999727249146,0.10342399775981903,1.2390719950199127
0,31,0.10345599800348282,0.10345599800348282,0.1034879982471466,0.10320000350475311,0.10313600301742554,0.10310400277376175,0.10355199873447418,0.10367999970912933,0.10291200131177902,0.10316800326108932,0.10224000364542007,0.10367999970912933,1.239072009921074
0,32,0.10294400155544281,0.10320000350475311,0.10326399654150009,0.10310400277376175,0.10304000228643417,0.10268799960613251,0.10326399654150009,0.10339199751615524,0.10288000106811523,0.10307200253009796,0.10374400019645691,0.10268799960613251,1.2372800037264824
